Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
3174,163,2014-11-09T20:51:58.127,Salvador,2015-07-10T17:55:20.660,,0,0,0,4257595
3175,448,2014-11-10T13:53:39.840,Hussein Shehady,2015-11-02T09:03:25.717,Lebanon,10,7,0,5067176
3177,205,2014-11-11T19:30:07.020,xius,2020-09-08T14:57:57.630,,0,6,0,295967
3178,1,2014-11-11T20:12:22.480,Rachael63,2014-11-13T13:13:58.520,,0,0,0,5180658
3179,101,2014-11-12T21:15:01.530,David Kaczynski,2014-11-12T21:15:01.530,,0,1,0,1267190
3180,31,2014-11-13T06:06:17.897,Luke Zeimet,2017-03-09T00:57:42.697,Wisconsin,0,0,0,5324323
3181,21,2014-11-13T20:21:48.380,Chiana,2014-11-26T18:37:57.123,,0,0,0,5328597
3182,196,2014-11-13T21:44:39.587,bobfandango,2016-04-26T21:38:48.913,,23,0,0,5091447
3185,1,2014-11-14T07:00:24.187,John Kevin,2014-11-14T07:00:24.187,South Africa,0,0,0,5303844
3186,1,2014-11-14T08:38:09.920,Kate Minion,2014-11-14T08:38:09.920,,0,0,0,5331016
3188,1,2014-11-15T16:12:45.360,Raul Rivero leo,2014-11-15T16:12:45.360,Spain,0,0,0,5337598
3189,1,2014-11-15T20:56:23.177,WytnoiZ,2015-10-21T07:15:01.923,"PA, USA",0,0,0,5338664
3192,101,2014-11-17T05:21:33.383,Timur Fanshteyn,2014-12-17T03:18:50.000,"New York, NY",0,0,0,20651
3194,71,2014-11-17T17:44:02.490,Sharon Burns,2014-11-17T20:38:36.770,,1,0,0,5347053
3195,1,2014-11-17T23:41:03.980,wnerw,2014-11-17T23:41:03.980,Warsaw,0,0,0,3620606
3196,101,2014-11-18T00:32:19.797,stormy,2014-11-18T23:15:58.197,"La Pine, OR",2,4,0,4349236
3198,101,2014-11-18T07:09:34.467,Stefan Gruenwald,2017-05-21T21:22:33.100,"San Diego, CA",0,0,0,1947029
3199,101,2014-11-18T12:36:55.677,Ken Williams,2014-11-18T12:36:55.677,"Minneapolis, MN",0,2,0,56734
3200,1,2014-11-18T22:26:50.857,deadflowers,2019-01-13T17:25:39.200,"Ogden, UT",0,0,0,5046116
3201,131,2014-11-18T22:33:30.713,iLemming,2014-11-28T20:56:47.397,San Francisco Bay Area,4,0,0,40193
3204,101,2014-11-19T17:00:33.673,bwegs,2016-07-06T18:03:12.457,"Denver, CO, USA",0,7,0,387412
3205,139,2014-11-20T10:46:28.087,Peter,2014-12-20T20:49:45.433,Bulgaria,0,1,0,1457206
3206,171,2014-11-20T16:22:06.900,Gerardo Charles Rojas Vega,2016-09-26T02:38:48.437,"Santiago, Chile",16,4,0,3245864
3207,101,2014-11-20T18:52:27.687,Thor84no,2014-11-20T18:52:27.687,Wales,0,1,0,354298
3209,335,2014-11-21T00:50:59.017,Windfire,2015-01-01T06:04:58.453,United Kingdom,0,1,0,3524851
3212,1,2014-11-21T21:55:14.730,pjshap,2015-03-19T16:00:28.127,,0,0,0,4789661
3213,61,2014-11-22T04:02:57.720,Ana LoCascio,2014-11-22T04:02:57.720,,6,0,0,5372953
3215,1,2014-11-22T18:38:01.237,Miro Lankri,2017-08-16T17:03:04.007,,0,0,0,5375447
3217,1,2014-11-22T20:54:58.070,Jose Florido,2014-11-24T11:10:38.967,United States,1,0,0,1021500
3220,193,2014-11-23T18:00:40.600,Dacio,2019-02-20T16:04:20.413,,62,3,0,3619227
3221,261,2014-11-24T00:01:49.220,RubberDuck,2021-01-26T13:34:39.403,"Ohio, USA",18,4,0,3861293
3223,41,2014-11-24T12:28:38.143,Heather,2014-11-29T22:09:25.603,,4,0,0,5382628
3224,1,2014-11-24T19:34:57.080,pixelista,2014-11-24T19:34:57.080,"Providence, RI",1,0,0,5384618
3225,101,2014-11-24T23:04:01.893,Foo Barrigno,2014-11-24T23:04:01.893,,0,0,0,1746903
3226,103,2014-11-25T18:35:38.453,Joel Coehoorn,2020-11-02T17:54:30.943,"York, NE",0,3,0,2212
3228,101,2014-11-25T21:04:56.783,Robert Harvey,2021-02-02T17:06:04.603,"Lancaster, CA",0,1,0,36137
3229,131,2014-11-25T21:46:07.460,Mandrew,2015-10-22T13:52:46.933,,1,1,0,5389586
3231,101,2014-11-26T11:49:37.770,Display name,2014-11-26T11:49:37.770,,1,0,0,3146022
3232,101,2014-11-26T14:54:14.327,iCrazybest,2014-11-26T14:54:14.327,Vietnam,0,0,0,1579630
3233,101,2014-11-26T16:33:16.560,Demodave,2014-12-05T18:58:10.813,,1,0,0,921959
3234,101,2014-11-26T19:59:39.123,Adam,2018-12-03T15:30:58.713,,0,0,0,1938575
3235,41,2014-11-26T20:21:46.177,user3235,2014-11-26T20:45:38.923,,1,0,0,5396542
3236,101,2014-11-26T20:47:57.763,Vic,2018-02-06T17:00:47.413,"New York, United States",0,1,0,438176
3238,21,2014-11-27T09:20:03.773,Twitter - The Swift Hunter,2014-11-29T06:18:40.600,Cochin,1,0,0,5399018
3239,1,2014-11-27T11:21:59.570,Mohsen Bahrami,2014-11-27T11:21:59.570,,0,0,0,5386618
3241,161,2014-11-28T06:54:46.117,user3355098,2018-03-26T09:18:31.460,,6,0,0,4085787
3242,1,2014-11-28T13:35:43.670,Piotr Zurek,2014-11-28T13:35:43.670,"Halifax, United Kingdom",0,0,0,1888010
3243,101,2014-11-28T16:57:08.830,connersz,2015-08-14T14:13:09.783,,0,0,0,1150083
3246,1414,2014-11-29T08:27:55.273,anongoodnurse,2021-02-15T04:28:55.740,United States,129,90,5,3674367
3247,218,2014-11-30T04:35:00.650,Matt Young,2020-04-15T02:45:03.883,"Indianapolis, IN, USA",13,3,0,1654184
3248,123,2014-11-30T17:27:40.673,theMothaShip,2017-12-20T17:54:24.737,"Minneapolis, MN",3,1,0,443403
3249,11,2014-11-30T21:19:16.037,Julee,2014-11-30T21:19:16.037,,1,0,0,5413860
3251,31,2014-12-01T02:20:31.717,user3251,2014-12-01T02:20:31.717,,5,0,0,5414557
3252,761,2014-12-01T04:01:22.563,CJ Dennis,2020-12-17T23:08:03.137,,36,3,0,1194967
3253,243,2014-12-01T05:37:49.400,David Merinos,2020-10-29T15:45:13.190,"Mexico City, CDMX, México",27,4,0,2804291
3254,369,2014-12-01T09:11:20.140,prem30488,2016-11-25T06:33:26.983,India,59,19,0,1571583
3255,101,2014-12-01T14:22:13.413,galacticninja,2016-01-07T11:53:04.383,,0,0,0,495159
3256,101,2014-12-01T16:41:49.153,tjbtech,2020-04-16T21:08:43.620,,0,0,0,5378877
3258,101,2014-12-02T03:07:36.707,MH2K9,2014-12-02T03:07:36.707,"Dhaka, Bangladesh",1,2,0,3229336
3259,101,2014-12-02T04:46:04.923,Blorgbeard,2019-11-08T00:25:00.637,,0,1,0,295
3260,101,2014-12-02T16:21:47.287,Wayne,2015-01-05T15:13:50.360,"Portland, OR",0,0,0,3469801
3262,378,2014-12-04T20:13:29.597,Lindsay,2014-12-19T18:57:47.093,,10,1,0,387445
3263,1190,2014-12-04T22:42:11.573,Derrick K.,2019-02-05T16:58:15.987,Somewhere along the east or west coast or the US,137,69,21,5419212
3264,153,2014-12-04T23:27:10.100,OldCurmudgeon,2019-02-27T12:33:00.103,UK,7,1,0,775068
3265,101,2014-12-05T00:17:11.703,Sofia June,2014-12-16T06:19:00.567,,0,0,0,3107789
3266,29,2014-12-05T05:16:24.223,Lady Chamomile,2014-12-18T04:33:06.137,,2,0,0,5438692
3268,156,2014-12-05T15:10:41.610,Andrew Atkinson,2020-02-04T15:51:18.360,,1,0,0,749394
3269,101,2014-12-05T16:58:04.577,midnightBlue,2014-12-05T16:58:04.577,,0,0,0,1306743
3271,1,2014-12-06T01:04:31.510,user27031,2015-02-04T16:20:17.810,,0,0,0,5026095
3273,101,2014-12-06T08:54:41.400,Hayko Koryun,2014-12-06T08:54:41.400,"Yerevan, Armenia",0,0,0,403612
3275,101,2014-12-07T16:11:37.720,ento,2020-12-22T23:05:43.383,"San Francisco, CA, United States",0,2,0,10653
3276,1,2014-12-07T20:47:23.720,akfoss,2014-12-07T20:47:23.720,Iran,0,0,0,4571133
3277,101,2014-12-08T00:23:27.877,stardiviner,2017-08-05T14:03:45.933,"Yunnan, China",0,0,0,366399
3279,181,2014-12-08T02:22:09.643,BrownChiLD,2018-03-17T10:48:57.337,,2,1,0,2008936
3281,51,2014-12-08T08:59:07.690,user3281,2014-12-10T22:03:22.237,,1,0,0,5452137
3282,1,2014-12-08T17:00:47.887,Lindsay Rose,2014-12-08T17:00:47.887,New Hampshire,2,0,0,1688917
3283,101,2014-12-08T19:36:17.960,John Odom,2017-07-26T03:28:41.540,Texas,0,0,0,3387479
3285,1,2014-12-08T21:52:17.077,user1468834,2016-08-25T10:22:57.047,,0,0,0,1279038
3286,123,2014-12-08T23:57:05.200,ggdx,2021-02-10T09:22:39.333,Bishop's Stortford,10,1,0,2019256
3287,191,2014-12-09T00:14:55.840,lhan,2018-02-21T21:48:39.450,"Lincoln, NE",31,1,0,290644
3288,134,2014-12-09T01:56:52.893,ʷᶦᵏᶦᵖᵉᵈᶦᵃ ˢᵒᶜᵏᵖᵘᵖᵖᵉᵗ,2014-12-13T23:44:57.173,,24,2,0,5435543
3290,101,2014-12-09T10:41:02.913,Thijser,2021-01-25T14:26:07.933,,0,0,0,2180366
3292,193,2014-12-09T11:20:06.683,Yann,2021-02-04T08:36:23.990,"Leeds, United Kingdom",1,1,0,2172467
3293,101,2014-12-09T11:42:26.710,phresnel,2018-12-19T09:20:41.800,,4,0,0,28649
3294,101,2014-12-09T11:44:00.493,Regret,2018-12-21T13:14:18.137,,1,0,0,5184348
3295,101,2014-12-09T12:03:56.497,Rup,2021-01-26T09:03:48.493,"London, United Kingdom",1,7,0,87779
3296,101,2014-12-09T12:19:55.747,anacron,2014-12-09T12:19:55.747,,1,0,0,1890132
3297,101,2014-12-09T12:48:41.353,S P,2017-12-05T13:35:23.867,"Hyderabad, India",0,9,0,556630
3299,143,2014-12-09T16:01:05.823,alexqwx,2017-03-17T20:54:24.330,,0,3,0,3987329
3300,131,2014-12-09T16:52:22.173,Droplet,2020-12-28T09:57:54.693,,1,0,0,5179882
3301,163,2014-12-09T18:02:07.853,Patrick Schomburg,2019-11-13T19:07:53.367,,1,1,0,2911095
3302,41,2014-12-10T00:30:25.323,Diane,2014-12-10T05:53:25.427,,0,0,0,5461841
3303,1,2014-12-10T13:12:30.197,DimplyKhan13,2014-12-10T13:12:30.197,"Curitiba, State of Paraná, Brazil",0,0,0,5460949
3304,101,2014-12-10T13:24:34.493,Shivan Dragon,2021-01-26T09:03:03.017,Forgotten Realms,0,0,0,903562
3306,101,2014-12-10T18:58:22.727,liebs19,2020-03-27T14:24:46.653,Wisconsin,0,0,0,2644758
3307,255,2014-12-10T19:18:57.087,Huangism,2020-08-14T14:14:23.757,Canada,49,9,3,1055259
3308,59,2014-12-10T23:33:57.173,Liam guest,2014-12-11T03:37:13.033,,3,0,0,5467596
3310,193,2014-12-11T01:17:16.167,Naitree,2020-01-08T02:52:25.377,China,2,1,0,1753771
3311,29,2014-12-11T01:22:30.770,jfn,2015-01-14T23:46:34.347,,1,0,0,5467869
3312,1,2014-12-11T10:06:27.203,Melanie Smits,2014-12-11T10:06:27.203,,2,0,0,5231268
3314,101,2014-12-12T15:16:14.223,orique,2014-12-19T09:59:52.133,"Terrassa, Catalunya",0,0,0,444998
3315,133,2014-12-12T22:49:39.653,nathan,2015-02-04T19:51:29.853,,0,0,0,1478824
3317,101,2014-12-13T21:55:00.080,Pedro Pinheiro,2014-12-13T21:55:00.080,"Belem, Brazil",0,0,0,1303479
3318,143,2014-12-14T16:32:21.483,Amartya,2020-06-10T20:30:58.413,"Bangalore, Karnataka, India",1,1,0,2853972
3319,1,2014-12-15T00:05:27.563,zumer92,2014-12-15T00:05:27.563,,0,0,0,1885414
3321,101,2014-12-15T02:59:38.700,tchrist,2020-07-03T15:04:57.680,"Boulder, CO",0,12,0,216196
3323,101,2014-12-15T08:07:31.870,Scott Lin,2015-09-19T18:17:30.900,,1,0,0,4828552
3325,385,2014-12-16T00:52:06.157,KutuluMike,2019-10-18T19:50:23.893,,28,1,0,187578
3326,87,2014-12-16T02:25:02.167,iera95,2014-12-17T14:29:12.873,,5,0,0,5491790
3327,151,2014-12-16T15:32:03.820,Simon Featherstone,2017-06-28T10:02:46.910,"Whitchurch, United Kingdom",1,0,0,39218
3328,101,2014-12-17T02:21:12.553,rwking,2014-12-17T02:21:12.553,,0,0,0,3174209
3329,1,2014-12-17T02:55:29.007,BurakUeda,2018-08-09T05:27:47.943,"Fukuoka Prefecture, Japan",0,0,0,126996
3331,101,2014-12-17T18:39:47.487,pooter03,2016-04-29T15:48:26.317,,0,2,0,4983776
3332,101,2014-12-17T19:53:13.760,Mark Sholund,2015-10-19T00:49:26.040,,0,1,0,1031708
3333,1,2014-12-17T21:25:17.010,Jake Stewart,2014-12-17T21:41:38.790,,0,0,0,3989351
3334,1,2014-12-17T21:26:03.523,Evert Guzman,2014-12-17T21:26:03.523,,0,0,0,5503300
3335,1620,2014-12-17T21:29:34.590,Sobrique,2021-02-09T10:58:59.020,,27,55,1,3026251
3336,101,2014-12-17T21:53:43.643,Mark Fischler,2014-12-17T21:53:43.643,"Warrenville, IL",3,0,0,4478445
3337,101,2014-12-18T00:32:38.427,Jörg W Mittag,2020-11-26T14:47:49.227,"Karlsruhe, Germany",1,0,0,2172
3338,1,2014-12-18T04:41:58.800,A.Tamazov,2018-08-14T17:51:27.690,St. Petersburg,0,0,0,2205463
3339,131,2014-12-18T07:32:59.197,FabianCook,2018-11-04T21:00:31.897,New Zealand,0,2,0,1205011
3340,101,2014-12-18T09:30:46.787,b_jonas,2020-08-13T15:09:15.250,,0,0,0,1192385
3341,101,2014-12-19T02:20:23.040,Flávio Camilo,2014-12-19T02:20:23.040,"Goiânia - GO, Brazil",0,0,0,397079
3343,101,2014-12-19T07:33:13.597,Melissa Acosta,2016-07-26T02:45:59.017,,0,0,0,1036979
3344,21,2014-12-19T10:20:05.763,Damien,2014-12-19T10:20:05.763,,0,0,0,5511344
3345,41,2014-12-19T10:42:03.627,Tazzy,2014-12-19T10:42:03.627,,2,0,0,5511443
3346,1,2014-12-19T14:10:28.477,britne,2014-12-19T14:10:28.477,"Las Vegas, NV, United States",0,0,0,2831561
3347,31,2014-12-19T17:34:42.257,user1181153,2014-12-24T21:01:16.607,,6,0,0,1212952
3348,193,2014-12-19T18:25:18.183,Benjamin Diele,2020-08-09T18:17:12.630,,6,6,0,1819679
3349,1,2014-12-20T05:22:17.877,Jules,2014-12-22T02:58:07.773,California,0,0,0,5514775
3350,4909,2014-12-20T08:11:18.947,Mario,2021-02-27T06:48:17.183,"Bavaria, Germany",209,2,0,178026
3352,166,2014-12-20T16:38:08.480,gesher,2018-03-19T19:47:23.233,"New York, United States",1,0,0,340082
3353,101,2014-12-20T18:23:14.267,Code0987,2017-12-25T09:15:51.803,India,0,0,0,232175
3354,211,2014-12-21T12:21:22.593,Mou某,2021-01-26T01:22:48.657,,4,26,0,4013590
3355,101,2014-12-21T20:52:07.177,Jeff Clayton,2014-12-21T20:52:07.177,USA,0,0,0,2591618
3356,101,2014-12-22T09:25:45.397,Dmytro Sadovnychyi,2014-12-22T09:25:45.397,,0,0,0,1336336
3357,1,2014-12-22T09:53:15.063,Hush,2014-12-22T09:53:15.063,,0,0,0,5521963
3358,19,2014-12-22T17:17:30.030,Melody Nur,2014-12-27T13:19:20.557,,3,0,0,5523923
3359,332,2014-12-22T17:38:51.460,BanksySan,2020-01-22T23:05:17.543,"Bristol, United Kingdom",12,3,1,197958
3360,101,2014-12-22T18:30:12.457,Justin Dearing,2014-12-23T00:50:05.330,"Cranford, NJ, USA",0,0,0,33876
3361,101,2014-12-22T20:28:49.517,Ananas,2015-09-01T08:07:06.767,,0,2,0,4865913
3362,101,2014-12-23T01:42:19.707,DawnPaladin,2021-01-15T23:23:47.703,"Dallas, TX, United States",1,5,0,1269907
3363,21,2014-12-23T03:02:17.847,user3363,2014-12-24T11:30:07.087,,4,0,0,5525623
3364,1,2014-12-23T06:47:11.327,Upsilon42,2014-12-23T06:47:11.327,,0,0,0,4836704
3365,1087,2014-12-23T09:27:57.473,Kaworu,2021-02-18T13:33:34.817,"A long time ago in a galaxy far, far away....",60,42,6,4883309
3366,59,2014-12-25T18:24:26.733,Anjee,2015-05-23T21:57:36.210,,4,0,0,5535836
3367,21,2014-12-26T01:13:04.393,Sandra,2014-12-29T00:56:44.000,,1,0,0,5536460
3368,159,2014-12-26T05:07:13.537,Rick,2020-10-03T01:31:13.613,"San Francisco, CA",11,5,0,17965
3371,173,2014-12-26T15:59:22.410,sean christe,2016-01-31T02:49:18.087,,0,1,0,226775
3372,1,2014-12-26T22:12:22.610,RS999,2016-12-13T16:10:13.747,,0,0,0,8220
3374,101,2014-12-27T06:31:21.447,rnrneverdies,2015-12-23T19:57:04.253,Argentina,0,0,0,3035018
3375,3,2014-12-27T09:16:41.763,Puzzle,2014-12-27T09:46:57.990,,2,0,0,5536887
3376,121,2014-12-27T11:07:41.540,Renae Lider,2015-06-22T05:59:44.637,Australia,0,0,0,2475162
3377,1,2014-12-27T13:19:17.623,Donald Vollmann Diablo Don,2014-12-27T13:19:17.623,,0,0,0,5541448
3380,1,2014-12-27T21:15:04.277,user3053385,2015-01-01T01:30:53.320,,0,0,0,3664525
3382,41,2014-12-28T18:12:07.823,rey,2014-12-28T18:12:07.823,,3,0,0,5545266
3383,263,2014-12-28T21:19:24.683,Evorlor,2021-01-01T20:13:01.780,United States,16,16,1,2055900
3385,11,2014-12-29T01:27:27.387,Zappa,2015-03-07T22:26:15.160,,1,0,0,2347677
3387,143,2014-12-29T10:10:48.610,Port 8080,2014-12-31T11:36:00.677,,2,1,0,4830002
3388,1,2014-12-29T10:24:12.867,Innovativemom,2019-10-24T15:14:20.643,,0,0,0,5547442
3390,101,2014-12-29T19:23:51.060,thursdaysgeek,2017-08-24T17:58:32.493,"Washington, United States",1,0,0,11640
3391,21,2014-12-29T22:18:34.990,user86939,2015-01-03T14:39:41.230,,1,0,0,5550206
3393,143,2014-12-31T04:45:31.233,user285oo6,2017-05-09T11:41:56.480,India,5,0,0,3401342
3394,1,2014-12-31T05:03:55.550,Mradul Verma,2014-12-31T05:03:55.550,India,0,0,0,4733963
3395,1,2014-12-31T06:55:25.817,Matt Miles,2014-12-31T06:55:25.817,"Las Vegas, NV, USA",0,0,0,2508146
3396,1,2014-12-31T16:42:47.330,Kilteer,2015-03-27T23:28:49.790,New England,1,0,0,2021142
3398,153,2015-01-01T05:00:37.247,user100487,2017-12-02T22:32:44.890,,0,6,0,1655506
3399,101,2015-01-01T14:29:19.910,abada henno,2015-01-01T14:29:19.910,"Tanta, Egypt",0,0,0,1747796
3401,573,2015-01-02T04:01:34.713,Win.T,2016-05-14T23:25:59.863,SG,45,54,2,5330258
3402,96,2015-01-02T06:51:42.183,user86981,2015-05-18T03:15:39.167,,1,0,0,5551129
3403,165,2015-01-02T15:00:56.133,Phrancis,2017-07-28T13:32:20.427,"Louisville, KY, United States",4,5,0,4456394
3404,111,2015-01-03T03:30:43.200,Pyraminx,2015-07-05T19:07:17.913,,2,0,0,4318948
3405,373,2015-01-03T13:33:20.563,WoJ,2021-02-24T14:18:28.927,France,3,4,0,486226
3406,101,2015-01-03T14:02:59.677,onebree,2015-04-09T20:58:38.503,"NJ, United States",1,0,0,4110587
3407,65,2015-01-03T16:13:30.387,Luxqs,2020-05-16T11:40:11.313,"Bratislava, Slovakia",5,3,0,4223068
3408,101,2015-01-03T19:34:06.740,x457812,2015-05-14T00:44:43.810,,0,0,0,5367603
3409,143,2015-01-04T04:40:39.830,prototype,2018-02-07T15:26:18.270,,2,1,0,324877
3410,1,2015-01-04T07:48:55.367,Akshay Mitra,2015-01-04T07:48:55.367,,0,0,0,3168125
3411,101,2015-01-04T15:20:37.833,Danilo Piazzalunga,2015-01-10T10:07:08.767,Italy,0,2,0,85548
3413,101,2015-01-04T17:59:28.963,Shane Di Dona,2015-01-04T17:59:28.963,"Durham, NC",0,0,0,997751
3415,101,2015-01-04T21:59:55.780,Logan M,2019-12-11T14:51:26.043,USA,0,0,0,511277
3416,1,2015-01-05T13:14:14.440,fiona,2015-01-05T13:29:22.820,,1,0,0,5577067
3419,41,2015-01-05T15:37:17.487,Dhiiiraj,2015-01-05T15:37:17.487,,12,0,0,5577752
3422,101,2015-01-05T19:15:10.897,Zhenxiao Hao,2015-01-05T19:15:10.897,"Oslo, Norway",0,0,0,2299345
3423,211,2015-01-05T19:52:02.210,JDelage,2020-01-25T17:30:23.587,"Seattle, WA",1,4,0,34786
3424,241,2015-01-05T23:12:28.310,Brian H,2020-10-08T19:08:49.313,"Chandler, AZ, USA",18,2,0,1511905
3425,1,2015-01-06T01:17:02.867,John Greeley,2015-01-08T05:51:06.707,,0,0,0,878406
3426,141,2015-01-06T20:01:25.103,Mr. W.,2020-12-21T03:42:26.370,,3,0,0,5457088
3427,101,2015-01-06T21:02:31.167,Will Jagy,2015-04-26T22:52:24.280,"Berkeley, California",3,0,0,511689
3428,1,2015-01-07T00:29:22.143,Darren,2015-01-07T00:29:22.143,Ireland,0,0,0,5585268
3429,101,2015-01-07T01:51:25.577,Snakes and Coffee,2020-12-06T09:01:26.163,"Berkeley, CA, United States",0,0,0,466926
3430,21,2015-01-07T08:06:51.907,Tom,2015-01-13T13:54:21.317,,0,0,0,5587852
3433,101,2015-01-07T12:57:23.473,Mark Stosberg,2020-09-06T17:44:06.707,"Bloomington, IN, United States",3,4,0,92869
3434,41,2015-01-07T16:56:55.480,user3434,2015-01-08T10:09:43.663,,1,0,0,5590206
3435,101,2015-01-07T22:12:48.140,Caleb,2019-03-08T13:26:08.857,"Izmir, Turkey",0,3,0,120635
3436,1,2015-01-07T23:26:08.823,Eric Romero,2015-01-07T23:26:08.823,,0,0,0,5591976
3437,61,2015-01-08T05:28:54.267,Pamela Powell,2015-01-24T06:53:38.147,"Troy, Alabama",2,0,0,5593011
3438,131,2015-01-08T11:23:19.907,bamboo,2017-10-16T10:17:37.263,,3,0,0,1619192
3440,93,2015-01-09T10:55:54.907,Chilion,2015-04-20T11:49:33.073,Holland,3,2,0,1681076
3441,21,2015-01-09T14:17:24.530,Woofer,2015-01-09T14:33:04.297,,0,0,0,5600880
3442,101,2015-01-09T17:25:43.210,Rufus L,2018-12-24T17:09:40.593,"Seattle, WA, United States",0,0,0,2341462
3443,1,2015-01-09T20:54:07.607,Jason,2015-01-29T20:40:21.237,"North Wales, PA",0,0,0,59717
3444,43,2015-01-09T21:27:40.553,user90843843434,2019-07-15T09:24:26.440,,10,0,0,5573792
3445,101,2015-01-09T21:32:10.223,bjb568,2020-12-21T11:39:24.487,,2,1,0,2752900
3446,101,2015-01-10T02:56:08.053,Ben Plont,2015-01-12T21:27:13.547,"Portland, OR",0,0,0,2253458
3447,101,2015-01-10T03:41:33.373,Waxi,2015-01-15T01:13:25.063,USA,0,0,0,3230236
3448,41,2015-01-10T06:43:53.753,Harley,2015-01-12T19:57:33.317,,2,0,0,5604083
3449,101,2015-01-10T11:44:59.117,Bartek,2015-01-11T16:51:08.050,,1,0,0,1188882
3450,101,2015-01-11T09:34:15.693,Wilson,2017-12-25T00:24:13.123,"Sydney, Australia",0,0,0,89
3451,181,2015-01-11T17:37:19.637,0x550x42,2021-02-25T14:46:23.053,India,25,7,0,3016182
3452,491,2015-01-11T20:18:31.277,user89,2020-10-18T03:53:43.983,Canada,9,8,0,1168479
3454,31,2015-01-12T14:40:28.350,Caroline Hampton,2015-01-12T14:40:28.350,,2,0,0,5613670
3455,101,2015-01-12T18:54:08.410,Geobits,2019-03-01T19:10:47.287,Western Hemisphere,0,2,0,391574
3456,1,2015-01-12T23:14:03.573,ChipAhoy,2015-01-12T23:14:03.573,United States,0,0,0,5606930
3457,455,2015-01-13T02:06:48.640,Pobrecita,2016-06-10T08:49:28.373,St. Mungo's,7,21,0,4602030
3458,101,2015-01-13T02:14:49.217,Trebor Rude,2015-01-13T02:33:05.790,Colorado,0,0,0,2052345
3459,101,2015-01-13T05:11:15.607,Keith Cox,2015-01-19T18:32:46.617,,0,0,0,2556363
3462,21,2015-01-13T23:53:00.493,Lopez Pinball,2015-01-21T03:17:36.450,,1,0,0,5621811
3463,31,2015-01-14T02:52:36.887,Wes H.,2015-02-24T06:19:07.693,,5,0,0,5622316
3464,41,2015-01-14T10:18:00.757,jenna,2015-01-16T13:53:20.760,,1,0,0,5623905
3465,101,2015-01-14T18:27:31.233,dotjoe,2015-01-14T18:27:31.233,Wisconsin,0,0,0,17987
3466,143,2015-01-14T23:08:46.980,RET,2015-03-03T01:27:59.987,,7,1,0,1400544
3467,1,2015-01-15T14:22:22.840,Negma,2015-02-08T11:45:34.117,Egypt,0,0,0,459545
3468,151,2015-01-15T21:43:06.843,user3738893,2015-02-16T16:57:35.243,,0,0,0,4610671
3469,101,2015-01-16T02:49:29.560,Kareen,2019-06-17T15:19:44.233,California,0,4,0,507342
3470,101,2015-01-16T07:20:18.680,modular,2017-09-15T10:18:05.530,,3,0,0,367241
3471,205,2015-01-16T07:45:20.400,trejder,2018-09-28T19:04:12.020,"Upper Silesia, Poland",1,11,0,1584557
3472,101,2015-01-16T12:57:11.363,MarceloBoni,2017-01-17T22:09:40.037,São Paulo - Capital,0,0,0,4890190
3474,1,2015-01-16T16:34:48.963,user109593,2015-01-16T16:34:48.963,,0,0,0,3599303
3475,101,2015-01-17T15:56:08.093,Ulkoma,2015-12-30T18:38:29.177,,1,1,0,1360616
3476,1,2015-01-17T23:19:49.890,RiaDess,2017-07-30T23:19:21.247,Philippines,0,0,0,5638794
3477,1,2015-01-18T05:41:45.467,Edwin Ferdian,2015-01-18T05:41:45.467,,0,0,0,5643186
3478,1,2015-01-18T07:10:28.040,Amy Tapley,2015-01-18T07:10:28.040,,0,0,0,5643463
3479,21,2015-01-18T12:09:50.380,user3479,2015-01-23T02:22:15.663,,4,0,0,5643985
3480,1,2015-01-18T13:49:07.693,Bustanil BUsha,2015-01-18T14:46:01.453,WASILA,0,0,0,5643707
3481,19,2015-01-18T20:04:43.333,Emma-Jayne,2015-01-18T20:04:43.333,,1,0,0,5645508
3483,1373,2015-01-19T01:30:24.147,Piper,2017-07-25T15:12:28.727,UK,105,110,0,5646239
3484,101,2015-01-19T01:49:45.047,John Sonderson,2015-01-23T00:05:04.387,,3,1,0,3083067
3485,101,2015-01-19T18:19:20.933,edteke,2015-01-19T18:19:20.933,United States,0,0,0,357363
3486,11,2015-01-19T19:58:03.547,hopping hamo,2015-02-14T01:45:34.733,,7,0,0,5650735
3487,161,2015-01-19T23:51:36.440,Igor Soloydenko,2020-09-19T04:00:59.310,"Seattle, WA, United States",1,12,0,223576
3488,11,2015-01-20T15:27:30.273,Georgia,2015-01-20T15:53:54.907,,0,0,0,5655224
3489,101,2015-01-20T19:12:45.520,scrappedcola,2015-02-12T22:21:16.510,"Boulder, CO",0,2,0,210406
3490,41,2015-01-20T19:30:33.613,DrPepper,2015-01-20T23:29:02.200,,0,0,0,5656451
3491,101,2015-01-20T22:22:17.820,indofraiser,2015-01-21T11:55:35.020,"Leeds, United Kingdom",0,0,0,1180917
3492,192,2015-01-20T22:43:49.913,Nick,2020-06-25T12:56:23.257,"Tampa, FL, USA",37,3,1,3069904
3493,101,2015-01-20T23:20:01.187,zwol,2021-01-08T03:01:36.723,"Pittsburgh, PA",4,3,0,165234
3494,186,2015-01-21T00:23:30.530,Nick2253,2020-12-21T17:57:04.693,Sourthern Oregon,1,0,0,969767
3495,365,2015-01-21T17:41:29.213,Hack-R,2020-10-16T06:42:03.870,,12,11,0,4426354
