Id,CreationDate,PostId,RelatedPostId,LinkTypeId
272906,2019-01-16T11:16:52.990,23487,7062,1
272935,2019-01-16T15:07:36.270,23488,18153,1
272936,2019-01-16T15:18:45.673,23488,18153,3
272982,2019-01-16T19:48:22.810,23493,5879,1
273000,2019-01-16T22:58:13.977,23493,5879,3
273024,2019-01-17T08:07:45.237,23494,6084,1
273025,2019-01-17T08:07:45.237,23494,10061,1
273026,2019-01-17T08:07:45.237,23494,21276,1
273140,2019-01-18T13:42:27.103,23503,1757,1
273193,2019-01-18T19:14:32.810,23506,2529,3
273542,2019-01-19T23:10:08.400,23509,20817,1
273746,2019-01-20T16:43:57.250,23526,12197,1
273886,2019-01-21T15:12:27.217,23509,20817,3
273889,2019-01-21T15:18:39.687,23526,12197,3
273891,2019-01-21T15:48:57.633,23524,6438,1
273892,2019-01-21T15:50:30.837,23524,6412,1
273981,2019-01-22T05:24:58.710,23549,21235,1
274047,2019-01-22T14:49:54.683,23521,21235,1
274128,2019-01-23T04:43:03.240,23553,16783,1
274129,2019-01-23T04:43:03.240,23553,2546,1
274130,2019-01-23T04:43:03.240,23553,9428,1
274357,2019-01-24T07:30:04.090,23524,6438,3
274552,2019-01-25T10:49:00.263,23577,7941,3
274573,2019-01-25T12:38:06.780,23580,11924,1
274679,2019-01-26T03:21:22.827,23587,10753,1
274680,2019-01-26T03:21:45.087,23587,9671,1
274684,2019-01-26T03:40:04.113,23587,20522,1
274703,2019-01-26T09:42:59.103,23587,20522,3
274849,2019-01-27T09:19:00.850,17564,18298,1
274906,2019-01-27T14:56:00.753,23592,5575,1
274940,2019-01-27T19:13:40.563,23592,5575,3
275102,2019-01-28T13:04:55.963,23596,1976,3
275103,2019-01-28T13:04:55.963,23596,1757,3
275248,2019-01-29T12:04:49.150,23601,10196,3
275249,2019-01-29T12:04:49.150,23601,6357,3
275250,2019-01-29T12:04:49.150,23601,9537,3
275255,2019-01-29T12:44:40.127,23599,18731,3
275256,2019-01-29T12:44:40.127,23599,23473,3
275562,2019-01-30T17:27:54.170,23625,19468,3
275563,2019-01-30T17:27:54.170,23625,17120,3
275564,2019-01-30T17:27:54.170,23625,12203,3
275565,2019-01-30T17:27:54.170,23625,16546,3
275579,2019-01-30T18:49:19.863,23618,5865,1
275934,2019-02-02T10:06:21.857,23643,21117,3
275935,2019-02-02T10:06:21.857,23643,16600,3
276294,2019-02-03T11:17:07.593,23648,23580,3
276363,2019-02-03T21:01:25.453,23649,21575,3
276418,2019-02-04T05:40:33.403,23652,12197,1
276426,2019-02-04T09:22:28.853,23652,12197,3
276597,2019-02-05T11:23:39.957,23658,6218,1
276598,2019-02-05T11:35:37.757,23658,18148,1
276606,2019-02-05T11:50:43.493,23660,978,1
276631,2019-02-05T13:55:14.287,23658,7026,1
276746,2019-02-05T21:57:48.883,23665,3227,1
276826,2019-02-06T07:33:39.733,23670,1009,1
276827,2019-02-06T07:33:39.733,23670,6773,1
276828,2019-02-06T07:33:39.733,23670,1488,1
276829,2019-02-06T07:33:39.733,23670,20572,1
276832,2019-02-06T08:30:59.477,23668,10196,1
276853,2019-02-06T11:11:30.883,23668,10196,3
276860,2019-02-06T11:43:07.193,23670,1488,3
276861,2019-02-06T11:43:07.193,23670,1009,3
277204,2019-02-08T04:22:54.027,23685,14,1
277398,2019-02-08T22:48:34.393,23690,1457,1
277949,2019-02-11T17:11:31.047,23710,5923,3
277965,2019-02-11T18:00:27.117,23696,2199,1
278090,2019-02-12T13:31:40.883,23720,16392,3
278112,2019-02-12T14:42:48.213,23718,1062,1
278114,2019-02-12T14:57:58.650,23718,23521,1
278132,2019-02-12T17:29:39.363,23718,1062,3
278286,2019-02-13T09:03:10.763,23725,6564,3
278296,2019-02-13T11:23:27.393,23724,2354,1
278303,2019-02-13T11:29:35.137,23727,6581,1
278334,2019-02-13T16:28:06.220,11064,6122,1
278335,2019-02-13T16:44:04.517,23727,11064,1
278336,2019-02-13T16:44:04.517,23727,6122,1
278337,2019-02-13T16:44:04.517,23727,10380,1
278338,2019-02-13T16:44:04.517,23727,15722,1
278339,2019-02-13T16:44:04.517,23727,18685,1
278340,2019-02-13T16:58:01.697,23727,20430,1
278341,2019-02-13T16:58:01.697,23727,9451,1
278363,2019-02-13T19:17:46.293,23738,11970,1
278364,2019-02-13T19:17:46.293,23738,2103,1
278449,2019-02-14T11:24:39.987,23744,6988,3
279079,2019-02-18T14:32:51.673,23766,1375,1
279492,2019-02-21T17:54:09.717,23792,20836,1
279493,2019-02-21T17:54:09.717,23792,21009,1
279494,2019-02-21T17:54:09.717,23792,21331,1
279499,2019-02-21T18:26:54.913,23800,521,1
279500,2019-02-21T18:26:54.913,23800,23521,1
279619,2019-02-22T16:57:40.037,23809,23762,3
279817,2019-02-24T05:31:39.210,23824,5865,1
279919,2019-02-25T02:08:31.033,23831,13538,1
279922,2019-02-25T04:55:50.120,23824,5865,3
279929,2019-02-25T09:49:45.017,23831,13538,3
280109,2019-02-26T14:17:39.500,23840,23521,1
280113,2019-02-26T14:33:43.157,23844,5865,3
280251,2019-02-27T13:44:14.110,23783,10391,1
280252,2019-02-27T13:44:14.110,23783,6228,1
280253,2019-02-27T13:44:14.110,23783,12208,1
280349,2019-02-28T04:25:20.323,23885,7044,1
280385,2019-02-28T12:17:30.383,23885,7044,3
280386,2019-02-28T12:17:30.383,23885,7026,3
280567,2019-03-01T09:56:35.630,23900,9886,3
280568,2019-03-01T10:03:21.683,23899,2529,1
280572,2019-03-01T11:23:30.753,23899,2529,3
280634,2019-03-02T13:46:11.400,23914,936,1
280710,2019-03-03T10:54:53.163,23877,9808,1
280712,2019-03-03T10:57:05.117,23925,15600,3
280713,2019-03-03T10:57:05.117,23925,9808,3
280714,2019-03-03T10:57:05.117,23925,21513,3
280715,2019-03-03T10:57:05.117,23925,17678,3
280764,2019-03-04T02:43:14.983,23933,23550,1
280820,2019-03-04T07:43:01.947,23935,21448,1
280821,2019-03-04T07:55:05.767,23927,2516,1
280822,2019-03-04T07:57:43.590,23921,18810,1
280834,2019-03-04T13:47:52.663,23935,7830,3
280836,2019-03-04T13:52:58.553,23937,9378,3
280837,2019-03-04T13:52:58.553,23937,16554,3
280852,2019-03-04T16:17:38.687,23943,20488,1
280855,2019-03-04T17:34:12.133,23943,20488,3
281068,2019-03-07T09:12:08.243,23959,1003,1
281078,2019-03-07T13:17:54.330,23959,1003,3
281114,2019-03-07T21:05:17.893,23963,1922,3
281181,2019-03-08T13:00:22.760,23933,18199,1
281182,2019-03-08T13:00:22.760,23933,15445,1
281260,2019-03-09T11:18:48.627,23977,95,1
281301,2019-03-09T16:07:55.493,23980,6612,1
281331,2019-03-09T23:11:06.450,23980,6612,3
281332,2019-03-09T23:11:06.450,23980,1835,3
281333,2019-03-09T23:11:06.450,23980,16367,3
281334,2019-03-09T23:11:06.450,23980,19536,3
281394,2019-03-10T18:04:34.727,23988,12197,1
281467,2019-03-11T12:17:13.227,23988,12197,3
281486,2019-03-11T14:20:43.950,23997,5684,1
281510,2019-03-11T19:29:59.903,23966,17503,1
282825,2019-03-17T10:21:24.507,24028,21052,1
282828,2019-03-17T11:33:29.903,24028,1009,3
282829,2019-03-17T11:33:29.903,24028,4342,3
282830,2019-03-17T11:33:29.903,24028,3127,3
282831,2019-03-17T11:33:29.903,24028,7192,3
282978,2019-03-18T14:35:03.310,24039,9478,1
283132,2019-03-19T18:41:37.180,24055,21356,1
283133,2019-03-19T18:42:53.583,24055,10042,1
283190,2019-03-20T09:43:26.287,24055,21356,3
283228,2019-03-20T18:53:36.563,23977,95,3
283582,2019-03-21T08:19:02.713,24039,9478,3
283604,2019-03-21T12:17:17.670,24051,3248,1
283605,2019-03-21T12:18:25.717,24061,24063,1
283669,2019-03-21T20:44:15.030,24063,7709,1
283786,2019-03-22T15:51:41.767,24051,3248,3
283800,2019-03-22T17:02:38.520,23517,17874,3
284214,2019-03-25T12:19:31.340,24072,16402,3
284229,2019-03-25T13:07:20.387,24077,21992,1
284409,2019-03-26T05:30:22.527,24084,6357,1
284443,2019-03-26T11:26:55.487,24084,6357,3
284444,2019-03-26T11:26:55.487,24084,10196,3
285032,2019-03-30T00:03:27.823,24101,19236,1
285089,2019-03-30T10:43:23.983,24101,19236,3
285476,2019-04-01T06:02:06.157,24108,12197,1
285481,2019-04-01T10:58:15.970,24108,12197,3
285484,2019-04-01T12:16:50.490,24100,6067,3
286072,2019-04-03T15:08:55.667,24110,7971,3
286073,2019-04-03T15:10:00.723,24110,7528,1
286074,2019-04-03T15:11:48.347,7971,18810,1
286209,2019-04-04T06:51:24.860,24118,23521,1
286291,2019-04-04T14:10:16.080,24132,501,1
286325,2019-04-04T16:06:52.277,24134,17015,1
286522,2019-04-05T17:53:53.203,24116,4410,3
286767,2019-04-07T09:18:06.267,24148,6508,3
286768,2019-04-07T09:18:06.267,24148,17653,3
286769,2019-04-07T09:18:06.267,24148,15735,3
286770,2019-04-07T09:22:26.083,24113,19250,3
286792,2019-04-07T12:31:26.430,24131,9443,3
286793,2019-04-07T12:31:49.073,24132,501,3
286941,2019-04-08T13:50:15.430,23965,9989,1
286942,2019-04-08T13:53:42.367,24143,9989,1
287036,2019-04-09T06:20:53.970,24132,11182,1
287037,2019-04-09T06:20:53.970,24132,9781,1
287080,2019-04-09T14:27:40.587,24143,9989,3
287081,2019-04-09T14:28:02.227,24134,17015,3
287146,2019-04-09T19:46:10.067,24161,229,1
287147,2019-04-09T20:55:09.577,24161,229,3
287317,2019-04-10T22:03:01.187,24164,458,1
287372,2019-04-11T08:58:32.387,24164,20133,1
287773,2019-04-14T06:12:04.300,24207,24205,1
287952,2019-04-15T18:48:00.723,24237,219,1
288089,2019-04-17T06:13:47.320,24248,21276,1
288166,2019-04-17T13:57:14.737,24250,6245,1
288167,2019-04-17T14:22:57.673,24242,12308,1
288185,2019-04-17T16:03:05.450,24253,7830,1
288248,2019-04-18T06:21:28.757,24255,24063,1
288249,2019-04-18T06:21:28.757,24255,996,1
288279,2019-04-18T09:09:24.977,24253,7830,3
288287,2019-04-18T10:58:00.017,24248,21276,3
288413,2019-04-19T12:36:06.753,24268,854,1
288418,2019-04-19T13:12:42.380,24265,8076,1
288466,2019-04-19T20:56:26.993,24271,5865,1
288715,2019-04-22T16:57:14.510,24271,24052,1
290282,2019-04-29T13:22:12.887,25304,10200,1
290288,2019-04-29T13:30:02.677,25308,18774,1
290289,2019-04-29T13:35:21.760,24265,8076,3
290290,2019-04-29T13:36:21.930,24271,5865,3
290388,2019-05-01T15:13:04.797,25304,10200,3
290430,2019-05-02T08:11:18.760,25327,1578,1
290441,2019-05-02T08:57:16.897,21755,1962,1
290442,2019-05-02T08:57:16.897,21755,10380,1
290494,2019-05-02T20:35:49.530,25338,25333,1
290495,2019-05-02T20:36:39.690,25333,25338,1
290509,2019-05-02T20:53:20.117,25308,18774,3
290731,2019-05-04T15:56:21.543,25356,18623,1
290776,2019-05-05T09:32:10.933,25359,1460,1
290777,2019-05-05T09:32:10.933,25359,6263,1
290778,2019-05-05T09:32:10.933,25359,15026,1
290779,2019-05-05T09:32:10.933,25359,11808,1
290780,2019-05-05T09:32:10.933,25359,1441,1
290781,2019-05-05T09:32:10.933,25359,48,1
290816,2019-05-06T15:01:25.707,25356,24219,1
290864,2019-05-07T05:59:49.223,10866,25359,1
290866,2019-05-07T08:05:19.180,25371,25340,1
290876,2019-05-07T12:08:44.690,15722,978,1
290913,2019-05-08T04:38:51.643,25377,11924,1
290937,2019-05-08T17:17:01.867,25379,802,1
290938,2019-05-08T17:17:01.867,25379,796,1
290946,2019-05-08T23:02:54.787,25381,23588,1
290960,2019-05-09T08:34:34.560,18912,5727,1
290961,2019-05-09T08:37:47.433,18912,6278,1
291185,2019-05-12T19:42:27.727,25400,25371,1
291270,2019-05-14T07:59:58.147,25404,20963,1
291957,2019-05-15T15:31:08.463,25420,6228,1
292081,2019-05-16T13:37:03.177,25393,11924,1
292557,2019-05-20T05:38:47.593,25457,25455,1
292795,2019-05-22T09:51:23.257,25469,600,3
292966,2019-05-23T16:22:30.430,25476,2062,1
293061,2019-05-24T07:02:16.033,25481,25370,1
293062,2019-05-24T07:14:57.343,25421,23521,1
293071,2019-05-24T11:21:01.450,25371,25400,1
293107,2019-05-24T18:08:18.853,25470,9890,1
293584,2019-05-27T07:21:41.533,25505,10111,1
293585,2019-05-27T07:21:41.533,25505,17546,1
293586,2019-05-27T07:21:41.533,25505,11089,1
293587,2019-05-27T07:21:41.533,25505,3300,1
293589,2019-05-27T07:57:35.317,15026,23690,1
293590,2019-05-27T07:57:35.317,15026,25422,1
293591,2019-05-27T07:57:35.317,15026,25344,1
293592,2019-05-27T07:57:35.317,15026,25359,1
294060,2019-05-29T08:09:36.440,25457,25455,3
294061,2019-05-29T08:10:05.367,25420,6228,3
294062,2019-05-29T08:13:34.693,25476,2062,3
294063,2019-05-29T08:15:16.153,25393,11924,3
297922,2019-06-11T11:53:41.907,11274,25314,1
298094,2019-06-12T13:42:43.637,25582,18827,1
298143,2019-06-12T16:19:00.053,25582,18666,1
298364,2019-06-13T12:53:52.493,25596,10468,3
298455,2019-06-14T04:53:59.890,25598,5879,1
298499,2019-06-14T14:14:26.667,25598,5879,3
299060,2019-06-17T11:25:35.880,25612,18810,1
299068,2019-06-17T13:14:52.123,25616,9989,1
299310,2019-06-19T06:16:38.270,25632,83,1
299363,2019-06-19T14:15:03.360,25634,8034,1
300018,2019-06-24T03:10:15.077,25653,19748,1
300083,2019-06-24T14:36:50.563,25653,19748,3
300180,2019-06-25T06:09:57.600,25662,83,1
300193,2019-06-25T13:46:09.850,25662,4371,1
300241,2019-06-25T17:54:35.883,25664,20381,1
300276,2019-06-25T19:47:31.877,25664,20381,3
300334,2019-06-26T08:23:09.180,25668,5952,1
300443,2019-06-26T19:15:46.367,25674,10306,1
300491,2019-06-26T22:23:41.260,25675,25668,1
300528,2019-06-27T06:56:20.953,25676,12285,1
300529,2019-06-27T06:56:20.953,25676,1718,1
300553,2019-06-27T13:07:29.287,25676,17605,1
300564,2019-06-27T13:20:09.750,25668,5952,3
300567,2019-06-27T14:01:58.233,25670,10895,3
300568,2019-06-27T14:02:56.187,25662,83,3
300569,2019-06-27T14:02:56.187,25662,4371,3
300570,2019-06-27T14:03:14.413,25582,18827,3
300571,2019-06-27T14:03:30.193,25616,9989,3
300572,2019-06-27T14:05:08.723,25632,83,3
300573,2019-06-27T14:06:03.260,25634,8034,3
300574,2019-06-27T14:06:26.727,25676,17605,3
300616,2019-06-27T18:02:18.570,25687,13774,1
300901,2019-06-30T21:35:58.767,25709,20031,1
301022,2019-07-02T12:48:20.830,25719,10380,1
301094,2019-07-02T18:03:13.370,25725,10468,1
301122,2019-07-02T19:46:17.543,25726,350,1
301179,2019-07-03T07:36:06.327,25724,18810,1
301180,2019-07-03T08:22:59.450,21089,9371,3
301511,2019-07-06T04:11:04.217,25747,2638,1
301735,2019-07-08T17:43:23.553,25753,501,1
301748,2019-07-08T18:24:08.427,25765,17906,1
301813,2019-07-09T13:12:03.110,25769,5593,1
302036,2019-07-11T14:54:39.280,25726,350,3
302037,2019-07-11T14:54:49.777,25765,17906,3
302038,2019-07-11T14:55:29.677,25687,13774,3
302039,2019-07-11T14:57:05.747,25769,11012,3
302040,2019-07-11T14:57:05.747,25769,5593,3
302041,2019-07-11T14:57:22.963,25725,10468,3
302042,2019-07-11T15:00:00.313,25753,501,3
302193,2019-07-12T16:33:14.973,25773,5545,1
302204,2019-07-12T17:30:10.780,25798,1699,1
303492,2019-07-14T09:33:30.847,25800,925,3
303493,2019-07-14T09:33:30.847,25800,7874,3
303494,2019-07-14T09:33:30.847,25800,854,3
303495,2019-07-14T09:33:30.847,25800,20696,3
303500,2019-07-14T10:19:33.180,25808,9737,1
303501,2019-07-14T10:19:33.180,25808,10321,1
303697,2019-07-15T12:07:22.523,25818,6357,1
303698,2019-07-15T12:19:34.007,25816,6581,1
303705,2019-07-15T13:03:41.750,25818,6357,3
303872,2019-07-16T20:18:59.523,25830,16735,1
304015,2019-07-17T19:37:07.600,25835,6357,1
304027,2019-07-17T21:21:28.273,25835,6357,3
305553,2019-07-20T14:13:34.360,25845,23521,1
305659,2019-07-20T19:35:50.143,25849,18829,1
305895,2019-07-21T23:34:10.893,25849,18829,3
306183,2019-07-23T14:33:04.697,25865,1520,1
306817,2019-07-26T07:55:38.740,25880,11571,1
306819,2019-07-26T09:52:31.017,25879,18298,1
306859,2019-07-26T14:49:33.363,25880,7709,1
307145,2019-07-28T15:18:01.200,25899,25852,1
307332,2019-07-29T11:03:05.480,25907,16308,1
307337,2019-07-29T12:24:00.623,25901,2264,1
307382,2019-07-29T16:30:14.483,25908,25798,1
307773,2019-07-30T09:54:08.880,25914,396,1
307886,2019-07-30T14:09:03.093,25907,21009,1
307898,2019-07-30T14:39:51.670,25894,23521,1
307936,2019-07-30T15:20:52.283,25921,8122,1
308309,2019-07-31T07:44:58.043,25921,9488,1
311564,2019-08-04T21:33:57.240,25935,5879,1
311605,2019-08-05T10:45:22.413,25935,5879,3
311904,2019-08-07T18:17:03.353,25955,1575,1
311995,2019-08-08T10:37:32.743,25957,25896,1
312072,2019-08-08T18:21:50.060,25964,12197,3
312099,2019-08-08T20:08:03.010,25963,2102,1
312149,2019-08-09T08:03:07.720,25955,1575,3
312150,2019-08-09T08:03:19.163,25957,25896,3
312210,2019-08-09T13:22:42.133,25974,25719,1
312211,2019-08-09T13:22:42.133,25974,10380,1
312238,2019-08-09T17:42:49.387,25974,5806,1
312239,2019-08-09T17:42:49.387,25974,1817,1
312594,2019-08-14T05:03:38.187,25991,6412,1
312608,2019-08-14T11:29:03.683,25991,6412,3
312689,2019-08-15T11:36:04.140,26008,21009,1
312938,2019-08-18T00:24:10.380,26012,13538,1
312954,2019-08-18T04:06:49.760,26021,9886,1
313029,2019-08-19T06:49:40.530,25974,25333,1
313030,2019-08-19T08:13:41.300,26021,9886,3
313060,2019-08-19T12:25:51.003,26029,1962,1
313077,2019-08-19T18:14:19.277,26025,21099,1
313078,2019-08-19T18:17:15.740,26025,1783,1
313079,2019-08-19T18:40:46.303,16822,18810,1
313245,2019-08-22T07:00:10.207,26049,26041,1
313285,2019-08-22T14:45:04.180,26052,12337,1
313286,2019-08-22T14:45:04.180,26052,7062,1
313347,2019-08-23T06:53:59.267,26012,13538,3
313368,2019-08-23T13:44:36.520,26048,23521,1
313612,2019-08-27T06:16:04.967,7647,26018,1
313725,2019-08-29T06:37:46.697,26088,22105,1
313741,2019-08-29T14:33:33.897,26087,16554,3
313742,2019-08-29T14:33:33.897,26087,3118,3
313743,2019-08-29T14:33:33.897,26087,6433,3
313744,2019-08-29T14:33:33.897,26087,18065,3
313758,2019-08-30T03:25:35.483,26091,6357,1
313767,2019-08-30T09:01:04.867,26093,18592,1
313964,2019-09-04T10:57:08.063,26108,511,1
313969,2019-09-04T12:42:11.847,26106,1765,1
314034,2019-09-06T09:32:53.740,26115,799,1
314036,2019-09-06T11:09:53.703,26093,18592,3
314037,2019-09-06T11:10:13.357,26091,6357,3
314191,2019-09-09T18:08:39.633,26131,23573,1
314192,2019-09-09T18:08:39.633,26131,23290,1
314193,2019-09-09T18:08:39.633,26131,23228,1
314222,2019-09-10T11:19:42.270,26131,23290,3
314223,2019-09-10T11:19:42.270,26131,23573,3
314224,2019-09-10T11:19:42.270,26131,23228,3
314225,2019-09-10T11:19:42.270,26131,5447,3
315691,2019-09-11T17:43:08.613,26141,2715,1
315736,2019-09-12T12:20:16.767,26141,2715,3
315809,2019-09-13T09:00:18.467,26142,2546,1
315990,2019-09-16T11:30:45.110,26150,21553,1
315992,2019-09-16T13:52:42.573,26157,21358,1
316018,2019-09-16T17:50:37.447,26168,18774,1
316022,2019-09-16T18:45:28.673,26168,9796,1
316023,2019-09-16T18:45:28.673,26168,5442,1
316379,2019-09-18T08:50:29.287,26175,26168,1
316395,2019-09-18T12:06:54.973,26174,215,1
316396,2019-09-18T12:06:54.973,26174,11186,1
316397,2019-09-18T12:06:54.973,26174,21518,1
316398,2019-09-18T12:06:54.973,26174,16975,1
316432,2019-09-18T15:20:37.973,26177,9890,1
316433,2019-09-18T15:23:16.673,26177,6609,1
316434,2019-09-18T15:23:16.673,26177,2544,1
316435,2019-09-18T15:23:16.673,26177,18950,1
316447,2019-09-18T17:06:37.390,26177,9890,3
316448,2019-09-18T17:06:37.390,26177,6609,3
316449,2019-09-18T17:06:37.390,26177,18950,3
316514,2019-09-19T12:47:42.180,26175,5442,1
316883,2019-09-23T11:56:13.047,26197,24118,1
316884,2019-09-23T11:56:13.047,26197,23521,1
316888,2019-09-23T12:59:49.663,26199,485,1
317125,2019-09-26T12:46:33.560,26218,18858,1
317400,2019-09-27T09:16:10.923,26227,5879,1
317411,2019-09-27T10:13:18.390,26227,5879,3
317421,2019-09-27T14:00:39.170,26218,18858,3
317422,2019-09-27T14:00:52.703,26157,21358,3
317457,2019-09-27T17:22:30.577,26233,83,1
317458,2019-09-27T17:23:38.193,26233,4371,1
317459,2019-09-27T17:23:38.193,26233,6610,1
317461,2019-09-27T17:27:08.580,26233,83,3
317462,2019-09-27T17:27:08.580,26233,4371,3
317463,2019-09-27T17:27:08.580,26233,6610,3
317593,2019-09-29T04:49:05.063,26239,12197,1
317660,2019-09-30T12:01:50.023,26239,12197,3
318001,2019-10-02T16:04:13.423,26251,7960,1
318002,2019-10-02T16:21:42.540,26251,7960,3
318072,2019-10-03T10:42:29.303,26253,11724,3
318073,2019-10-03T10:42:29.303,26253,15790,3
318787,2019-10-11T05:05:17.630,26298,208,1
318788,2019-10-11T05:07:02.007,26298,25629,1
318793,2019-10-11T08:35:52.863,26298,208,3
318801,2019-10-11T09:20:44.773,26299,3074,1
318802,2019-10-11T09:20:44.773,26299,1881,1
318803,2019-10-11T09:24:03.390,26301,2030,1
319027,2019-10-14T14:03:14.537,26252,8158,1
319046,2019-10-14T18:20:17.743,15468,26320,1
319091,2019-10-15T05:13:28.900,26325,11374,1
319103,2019-10-15T13:24:58.297,26325,21358,1
319216,2019-10-17T09:05:07.430,26342,26306,1
319217,2019-10-17T09:05:07.430,26342,26008,1
319237,2019-10-17T10:40:16.323,26325,21358,3
319291,2019-10-17T14:50:38.000,19830,3127,3
319446,2019-10-19T15:57:30.350,2030,26301,1
319825,2019-10-24T18:09:55.947,26418,25603,3
319826,2019-10-24T18:09:55.947,26418,21375,3
319827,2019-10-24T18:09:55.947,26418,19260,3
319828,2019-10-24T18:09:55.947,26418,1636,3
320058,2019-10-29T06:36:11.160,26445,26446,1
320073,2019-10-29T14:23:18.543,26445,26446,3
320105,2019-10-30T02:47:23.367,26452,5893,3
320142,2019-10-30T20:44:29.513,26458,67,1
320143,2019-10-30T20:44:29.513,26458,281,1
320144,2019-10-30T20:44:29.513,26458,20254,1
320145,2019-10-30T20:44:29.513,26458,17454,1
320146,2019-10-30T20:44:29.513,26458,10893,1
320335,2019-11-04T00:11:03.120,26484,26177,1
320492,2019-11-05T21:54:55.413,26505,10468,1
320543,2019-11-06T14:17:08.790,26498,1862,1
320550,2019-11-06T14:43:26.420,26505,10468,3
320614,2019-11-07T12:43:46.320,26481,796,1
320615,2019-11-07T12:43:46.320,26481,18010,1
320616,2019-11-07T12:43:46.320,26481,12167,1
321621,2019-11-12T09:25:19.217,26539,714,1
321665,2019-11-12T19:19:27.580,26311,6394,1
321686,2019-11-12T21:28:08.177,26540,21239,1
321896,2019-11-15T12:40:11.183,26130,26456,1
322074,2019-11-15T22:08:52.453,26496,16625,1
322075,2019-11-15T22:10:10.017,26554,13677,1
322893,2019-11-16T09:24:27.227,26554,23521,1
323352,2019-11-19T16:25:06.300,26583,10222,1
323543,2019-11-20T21:00:26.493,26588,6228,1
324107,2019-11-24T05:41:49.800,26594,214,1
324215,2019-11-25T05:50:55.257,26605,17380,1
324491,2019-11-26T09:30:09.060,26620,946,1
324906,2019-11-29T05:59:04.773,26627,18731,1
325669,2019-12-02T17:47:44.013,26657,7765,1
326324,2019-12-06T20:50:53.460,26651,8027,1
326621,2019-12-08T16:42:51.327,26594,214,3
326622,2019-12-08T16:43:57.663,26627,18731,3
326623,2019-12-08T16:44:40.340,26651,8027,3
326914,2019-12-10T10:36:08.267,26700,23521,1
327115,2019-12-11T17:44:25.383,26706,26709,1
327204,2019-12-12T14:30:41.507,26715,23573,1
327205,2019-12-12T14:30:41.507,26715,23228,1
327206,2019-12-12T14:30:41.507,26715,4371,1
327207,2019-12-12T14:30:41.507,26715,5742,1
327592,2019-12-15T21:34:30.640,26723,2841,1
327593,2019-12-15T21:35:04.490,26723,984,1
327594,2019-12-15T21:35:30.353,26723,787,1
327596,2019-12-15T21:36:39.627,787,2841,1
327597,2019-12-15T21:37:04.957,787,984,1
327748,2019-12-17T06:19:28.057,26723,2841,3
327790,2019-12-17T13:17:56.943,26735,1816,1
328029,2019-12-19T21:43:13.647,26749,83,1
328030,2019-12-19T21:43:35.343,26749,4371,1
328727,2019-12-26T22:56:18.547,26775,16148,1
328821,2019-12-29T06:03:20.723,26775,16148,3
328879,2019-12-29T21:31:35.570,26785,24205,1
328880,2019-12-29T21:36:08.567,26791,219,1
328881,2019-12-29T21:40:40.853,26791,16315,1
328882,2019-12-29T21:40:40.853,26791,9901,1
329005,2019-12-30T13:54:03.287,26791,219,3
329037,2019-12-30T21:46:34.303,26802,7529,1
329116,2019-12-31T17:46:33.763,26808,3248,1
329159,2020-01-01T17:39:14.047,26808,3248,3
329242,2020-01-02T16:47:18.800,26816,219,1
329243,2020-01-02T16:47:18.800,26816,501,1
329244,2020-01-02T16:47:18.800,26816,796,1
329264,2020-01-02T22:00:50.883,26802,7529,3
329362,2020-01-04T05:15:05.350,26827,13581,1
329596,2020-01-06T19:17:27.693,26827,13581,3
329720,2020-01-08T14:44:14.253,26852,5593,1
331000,2020-01-14T04:26:03.300,15967,2590,1
331023,2020-01-14T09:51:00.203,26871,17390,1
331024,2020-01-14T09:51:32.287,26871,10468,1
331566,2020-01-15T07:04:11.430,26871,17390,3
331567,2020-01-15T07:31:46.457,26880,26858,1
331768,2020-01-16T05:13:30.740,26885,2715,1
331782,2020-01-16T09:45:51.370,26858,26880,1
331825,2020-01-16T14:23:09.077,26739,23550,1
331826,2020-01-16T14:23:09.077,26739,23933,1
331990,2020-01-17T12:18:00.437,26858,677,1
332150,2020-01-18T07:33:25.080,26885,2715,3
332885,2020-01-22T11:04:19.343,26928,26925,1
333184,2020-01-23T14:14:11.210,26941,2264,1
333185,2020-01-23T14:14:11.210,26941,2674,1
333186,2020-01-23T14:14:11.210,26941,18882,1
333223,2020-01-23T19:53:56.777,11358,4371,1
333224,2020-01-23T19:53:56.777,11358,83,1
333225,2020-01-23T19:53:56.777,11358,7478,1
333226,2020-01-23T19:53:56.777,11358,23573,1
333227,2020-01-23T19:53:56.777,11358,23228,1
333376,2020-01-24T10:46:10.767,26949,15464,1
334019,2020-01-26T20:27:18.877,26966,5865,1
334020,2020-01-26T20:27:58.550,26966,11924,1
334021,2020-01-26T20:30:22.447,25403,11924,1
334053,2020-01-26T22:37:23.010,26967,11924,1
334098,2020-01-27T06:28:14.840,26967,11924,3
334152,2020-01-27T14:20:51.070,26966,5865,3
334280,2020-01-28T00:29:08.057,26977,26949,1
334736,2020-01-28T21:38:39.083,26959,26620,1
335296,2020-01-31T18:18:48.417,25403,11924,3
335847,2020-02-03T14:29:21.237,27023,24176,1
336042,2020-02-04T13:52:00.293,27036,23521,1
336210,2020-02-05T06:31:01.567,27038,11924,1
336296,2020-02-05T13:21:31.250,27036,23521,3
336300,2020-02-05T14:44:57.837,27041,20795,1
336334,2020-02-05T16:58:27.820,27041,20795,3
336535,2020-02-07T07:26:00.160,27042,18183,1
