Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,LastEditDate,ParentId,ClosedDate,CommunityOwnedDate
1648,2,,2015-03-17T23:26:10.930,5,,510,2015-03-18T15:59:29.643,,,3,,CC BY-SA 3.0,140,2015-03-18T15:59:29.643,1647,,
1649,1,1651,2015-03-18T14:31:54.673,14,6002,510,2015-09-25T22:46:55.590,What is the optimal brewing technique for extracting caffeine?,3,10,,CC BY-SA 3.0,510,2015-03-18T18:05:20.600,,,
1650,2,,2015-03-19T20:14:30.417,6,,76,2015-03-20T16:54:46.150,,,5,,CC BY-SA 3.0,76,2015-03-20T16:54:46.150,1649,,
1651,2,,2015-03-20T01:47:44.367,5,,262,2015-03-21T20:52:14.513,,,3,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1649,,
1653,1,1654,2015-03-20T10:26:17.603,15,7982,526,2015-11-20T15:39:37.737,Why does coffee taste better out of ceramic cups compared to a paper cup?,3,2,1,CC BY-SA 3.0,,,,,
1654,2,,2015-03-20T14:29:44.177,11,,262,2015-03-20T14:52:53.697,,,3,,CC BY-SA 3.0,262,2015-03-20T14:52:53.697,1653,,
1655,2,,2015-03-20T15:43:34.153,8,,527,2015-03-20T15:43:34.153,,,1,,CC BY-SA 3.0,,,1653,,
1656,1,,2015-03-21T14:26:03.620,20,44614,532,2019-08-06T12:28:18.413,What is the next best milk substitute for a latte?,8,3,5,CC BY-SA 3.0,,,,,
1657,2,,2015-03-22T15:49:46.447,6,,75,2015-03-22T15:49:46.447,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,1656,,
1658,1,1660,2015-03-22T21:15:49.073,9,1382,535,2019-01-09T10:05:19.933,Why does the filtrate sometimes well up in the upper cone when using the Chemex coffeemaker,2,0,1,CC BY-SA 3.0,262,2016-02-05T14:59:51.743,,,
1659,2,,2015-03-23T15:03:02.457,3,,23,2015-03-23T15:03:02.457,,,2,,CC BY-SA 3.0,,,1656,,
1660,2,,2015-03-23T15:35:37.900,3,,262,2015-03-23T15:35:37.900,,,0,,CC BY-SA 3.0,-1,2017-03-20T10:32:31.893,1658,,
1662,2,,2015-03-23T19:35:36.037,8,,262,2015-03-23T19:35:36.037,,,0,,CC BY-SA 3.0,,,1656,,
1664,2,,2015-03-23T22:01:17.220,5,,542,2015-03-23T22:01:17.220,,,0,,CC BY-SA 3.0,,,1540,,
1665,2,,2015-03-23T22:05:24.330,6,,542,2015-03-23T22:05:24.330,,,2,,CC BY-SA 3.0,,,58,,
1666,2,,2015-03-24T19:05:27.957,5,,443,2015-03-25T15:57:16.787,,,0,,CC BY-SA 3.0,443,2015-03-25T15:57:16.787,1540,,
1667,2,,2015-03-24T19:59:41.517,6,,548,2015-03-25T01:59:22.057,,,0,,CC BY-SA 3.0,262,2015-03-25T01:59:22.057,275,,
1668,1,1669,2015-03-25T10:40:59.807,10,631,526,2016-11-08T17:41:37.017,How to prepare good coffee during an outdoor trip?,5,6,,CC BY-SA 3.0,2751,2016-10-23T15:59:35.407,,,
1669,2,,2015-03-25T11:44:07.290,7,,262,2015-03-25T11:44:07.290,,,2,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1668,,
1670,2,,2015-03-25T16:03:50.173,3,,443,2015-03-25T19:53:49.997,,,4,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1668,,
1671,1,,2015-03-25T19:29:39.880,9,186,535,2015-06-24T03:53:02.273,What is a good recipe for high quality coffee beans that are no longer fresh?,2,3,2,CC BY-SA 3.0,,,,,
1672,2,,2015-03-25T21:15:10.940,3,,262,2015-03-25T21:15:10.940,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1671,,
1673,2,,2015-03-27T03:47:53.337,12,,556,2015-03-27T03:47:53.337,,,0,,CC BY-SA 3.0,,,1562,,
1675,1,1676,2015-03-27T17:04:13.903,8,127,563,2015-03-30T14:07:40.567,Does my coffee pot need to be fixed?,1,4,,CC BY-SA 3.0,23,2015-03-30T14:07:40.567,,,
1676,2,,2015-03-27T18:13:25.023,7,,443,2015-03-27T18:13:25.023,,,0,,CC BY-SA 3.0,,,1675,,
1677,2,,2015-03-27T20:09:37.023,3,,443,2015-03-27T20:09:37.023,,,0,,CC BY-SA 3.0,,,228,,
1679,2,,2015-03-27T21:47:34.720,7,,76,2015-03-27T21:47:34.720,,,0,,CC BY-SA 3.0,,,228,,
1680,5,,2015-03-29T14:10:27.987,0,,1118,2019-06-17T04:29:36.707,,,0,,CC BY-SA 4.0,1118,2019-06-17T04:29:36.707,,,
1681,4,,2015-03-29T14:10:27.987,0,,1118,2019-06-17T04:29:00.243,,,0,,CC BY-SA 4.0,1118,2019-06-17T04:29:00.243,,,
1682,2,,2015-03-30T15:00:49.967,3,,576,2015-03-30T15:06:53.127,,,0,,CC BY-SA 3.0,576,2015-03-30T15:06:53.127,1643,,
1683,1,1920,2015-03-30T15:05:31.327,16,4547,576,2019-12-09T15:49:41.410,Does the bloom matter in French Press?,3,2,4,CC BY-SA 3.0,576,2018-03-21T13:08:36.060,,,
1684,2,,2015-03-30T15:30:17.423,4,,576,2015-03-31T14:50:18.967,,,0,,CC BY-SA 3.0,576,2015-03-31T14:50:18.967,44,,
1685,2,,2015-03-30T18:17:56.477,5,,576,2015-03-31T14:46:21.870,,,2,,CC BY-SA 3.0,576,2015-03-31T14:46:21.870,128,,
1686,1,3049,2015-03-31T00:06:04.637,16,5590,443,2019-05-03T21:46:45.973,Home Roasting with Fresh Roast SR500,7,0,2,CC BY-SA 3.0,5272,2018-04-04T20:06:51.887,,,
1687,1,1688,2015-03-31T14:20:33.757,10,270,266,2015-04-22T11:31:08.333,What causes the crema in my latte to appear so charred?,2,1,,CC BY-SA 3.0,140,2015-04-22T11:31:08.333,,,
1688,2,,2015-03-31T15:24:00.270,7,,195,2015-03-31T15:24:00.270,,,0,,CC BY-SA 3.0,,,1687,,
1689,1,1690,2015-04-01T12:54:30.940,6,3033,34,2015-05-08T14:07:04.753,Light-colored matter clinging to roasted coffee beans,2,2,,CC BY-SA 3.0,34,2015-05-08T14:07:04.753,,,
1690,2,,2015-04-01T15:47:45.520,5,,98,2015-04-07T00:50:51.640,,,4,,CC BY-SA 3.0,98,2015-04-07T00:50:51.640,1689,,
1691,2,,2015-04-01T16:55:54.323,6,,76,2015-04-01T16:55:54.323,,,0,,CC BY-SA 3.0,,,1689,,
1692,1,1697,2015-04-01T17:04:05.390,8,193,2,2015-06-08T03:21:15.100,Is rate or consistency of flow related to quality when pulling a shot?,2,0,,CC BY-SA 3.0,,,,,
1693,2,,2015-04-01T17:23:10.543,10,,76,2018-12-18T13:43:32.890,,,0,,CC BY-SA 4.0,76,2018-12-18T13:43:32.890,1686,,
1694,1,1702,2015-04-01T20:23:09.000,10,1947,589,2015-04-03T23:55:41.033,How long should I steep an AeroPress (inverted)?,2,0,,CC BY-SA 3.0,,,,,
1695,1,1701,2015-04-01T20:29:22.887,10,138,589,2015-04-06T13:24:34.467,How can I achieve a very bitter flavor using the French press?,3,0,,CC BY-SA 3.0,98,2015-04-06T13:24:34.467,,,
1696,2,,2015-04-01T23:18:56.140,4,,76,2015-04-01T23:18:56.140,,,1,,CC BY-SA 3.0,,,1695,,
1697,2,,2015-04-01T23:48:01.013,5,,591,2015-04-01T23:48:01.013,,,0,,CC BY-SA 3.0,,,1692,,
1698,1,1703,2015-04-02T08:10:31.677,8,1168,16,2015-04-06T09:01:45.313,Whats the purpose of preheating a coffee roaster?,2,0,,CC BY-SA 3.0,,,,,
1699,2,,2015-04-02T10:01:25.777,-2,,595,2015-04-06T09:01:45.313,,,0,,CC BY-SA 3.0,75,2015-04-06T09:01:45.313,1698,,
1701,2,,2015-04-02T14:17:12.973,7,,576,2015-04-02T14:17:12.973,,,1,,CC BY-SA 3.0,,,1695,,
1702,2,,2015-04-02T14:22:00.510,8,,576,2015-04-02T16:28:59.757,,,2,,CC BY-SA 3.0,576,2015-04-02T16:28:59.757,1694,,
1703,2,,2015-04-02T16:30:16.620,4,,76,2015-04-02T16:30:16.620,,,0,,CC BY-SA 3.0,,,1698,,
1704,1,1705,2015-04-03T16:09:19.373,5,3256,599,2015-04-03T22:31:49.187,How to follow Aeropress instructions when water filters through too quickly,2,0,,CC BY-SA 3.0,,,,,
1705,2,,2015-04-03T16:17:09.517,3,,76,2015-04-03T16:17:09.517,,,0,,CC BY-SA 3.0,,,1704,,
1706,2,,2015-04-03T19:47:16.973,5,,602,2016-11-08T17:41:37.017,,,1,,CC BY-SA 3.0,2751,2016-11-08T17:41:37.017,1668,,
1707,2,,2015-04-03T22:31:49.187,3,,443,2015-04-03T22:31:49.187,,,1,,CC BY-SA 3.0,,,1704,,
1708,2,,2015-04-03T23:55:41.033,4,,443,2015-04-03T23:55:41.033,,,0,,CC BY-SA 3.0,,,1694,,
1709,2,,2015-04-05T09:30:11.307,2,,277,2015-04-05T09:30:11.307,,,0,,CC BY-SA 3.0,,,81,,
1710,2,,2015-04-06T13:05:47.043,1,,101,2015-04-06T13:05:47.043,,,1,,CC BY-SA 3.0,,,1695,,
1711,2,,2015-04-06T13:07:22.943,6,,610,2015-04-06T13:43:01.460,,,0,,CC BY-SA 3.0,610,2015-04-06T13:43:01.460,1551,,
1712,1,1713,2015-04-03T18:49:11.010,10,1297,612,2017-06-24T02:59:43.993,Why are commercial coffee machines significantly more expensive than consumer machines?,2,15,,CC BY-SA 3.0,615,2015-04-09T11:39:53.440,,,
1713,2,,2015-04-06T02:00:05.873,6,,615,2015-04-21T10:24:55.317,,,2,,CC BY-SA 3.0,140,2015-04-21T10:24:55.317,1712,,
1714,1,,2015-04-08T03:41:26.100,6,4330,623,2020-08-09T15:19:05.490,How can I make my coffee taste stronger using a french press or gold filter?,3,1,,CC BY-SA 3.0,,,,,
1715,1,1716,2015-04-08T07:58:40.800,5,123,8,2015-04-08T09:52:42.143,Should I use weight or volume when measuring doses?,1,2,,CC BY-SA 3.0,,,,,
1716,2,,2015-04-08T09:52:42.143,6,,624,2015-04-08T09:52:42.143,,,0,,CC BY-SA 3.0,,,1715,,
1717,2,,2015-04-08T13:37:29.280,3,,626,2015-04-08T13:37:29.280,,,0,,CC BY-SA 3.0,,,1504,,
1718,2,,2015-04-08T19:03:12.740,5,,86,2015-04-08T19:03:12.740,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1714,,
1719,2,,2015-04-08T21:35:57.763,3,,76,2015-04-08T21:35:57.763,,,0,,CC BY-SA 3.0,,,1714,,
1720,1,1730,2015-04-09T11:31:45.360,8,416,615,2018-07-18T08:45:41.857,How are coffee beans differentiated?,1,0,2,CC BY-SA 3.0,,,,,
1721,1,1723,2015-04-09T12:07:39.000,5,340,589,2015-04-13T12:07:57.820,"In terms of taste, what is the correct way to produce a full cup of coffee using an AeroPress?",2,0,0,CC BY-SA 3.0,,,,,
1723,2,,2015-04-09T16:20:31.903,6,,76,2015-04-09T16:20:31.903,,,0,,CC BY-SA 3.0,,,1721,,
1725,1,1726,2015-04-10T04:47:26.287,4,147,636,2015-04-10T17:19:24.313,Vaccum container and dispenser?,1,4,,CC BY-SA 3.0,,,,,
1726,2,,2015-04-10T17:07:18.460,1,,137,2015-04-10T17:19:24.313,,,1,,CC BY-SA 3.0,137,2015-04-10T17:19:24.313,1725,,
1727,1,,2015-04-10T17:38:16.807,17,7038,641,2020-07-03T19:11:09.430,Why does water remain in the bottom chamber after brewing with a moka pot?,1,1,1,CC BY-SA 3.0,262,2015-04-15T15:43:22.767,,,
1728,1,1740,2015-04-10T21:07:07.090,5,165,642,2015-04-15T14:53:20.007,Do Automated Pour Over Machines provide the same flavor profile compared to manual pour over method?,1,0,,CC BY-SA 3.0,,,,,
1729,1,1734,2015-04-11T02:56:37.980,6,3196,,2015-04-13T13:37:27.817,Difference between Brew and Keep Warm?,1,2,1,CC BY-SA 3.0,,2015-04-13T11:30:33.110,,,
1730,2,,2015-04-11T03:52:22.493,7,,157,2018-07-18T08:45:41.857,,,0,,CC BY-SA 4.0,1848,2018-07-18T08:45:41.857,1720,,
1731,2,,2015-04-13T11:31:52.980,3,,652,2015-04-13T11:31:52.980,,,1,,CC BY-SA 3.0,,,128,,
1732,2,,2015-04-13T11:42:19.180,10,,127,2015-04-15T15:56:53.183,,,4,,CC BY-SA 3.0,262,2015-04-15T15:56:53.183,1727,,
1733,2,,2015-04-13T12:07:57.820,2,,652,2015-04-13T12:07:57.820,,,2,,CC BY-SA 3.0,,,1721,,
1734,2,,2015-04-13T13:37:27.817,4,,121,2015-04-13T13:37:27.817,,,1,,CC BY-SA 3.0,,,1729,,
1735,1,1742,2015-04-13T17:20:41.643,10,650,71,2015-04-20T16:55:07.533,"When accounting for bloom, why is the common instruction to stir with very little water?",2,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,,,
1736,1,,2015-04-14T00:59:57.853,9,452,,2015-04-15T15:08:03.123,How can I better work coffee into my morning routine,3,4,,CC BY-SA 3.0,,,,,
1737,2,,2015-04-14T12:38:12.510,5,,652,2015-04-14T12:38:12.510,,,1,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1736,,
1738,2,,2015-04-14T23:33:48.800,5,,86,2015-04-14T23:33:48.800,,,0,,CC BY-SA 3.0,,,1736,,
1740,2,,2015-04-15T14:53:20.007,3,,262,2015-04-15T14:53:20.007,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1728,,
1741,2,,2015-04-15T15:08:03.123,0,,262,2015-04-15T15:08:03.123,,,1,,CC BY-SA 3.0,,,1736,,
1742,2,,2015-04-15T19:08:46.567,4,,443,2015-04-15T19:08:46.567,,,2,,CC BY-SA 3.0,,,1735,,
1743,5,,2015-04-15T21:11:01.743,0,,-1,2015-04-15T21:11:01.743,,,0,,CC BY-SA 3.0,-1,2015-04-15T21:11:01.743,,,
1744,4,,2015-04-15T21:11:01.743,0,,75,2015-04-23T01:19:47.820,,,0,,CC BY-SA 3.0,262,2015-04-23T01:19:47.820,,,
1745,5,,2015-04-15T21:11:37.750,0,,-1,2015-04-15T21:11:37.750,,,0,,CC BY-SA 3.0,-1,2015-04-15T21:11:37.750,,,
1746,4,,2015-04-15T21:11:37.750,0,,75,2015-04-16T20:21:26.210,,,0,,CC BY-SA 3.0,75,2015-04-16T20:21:26.210,,,
1747,1,1846,2015-04-16T09:36:14.930,13,10515,662,2016-06-12T09:09:53.193,Convert Mahlkönig EK43 settings to other grinders,3,3,1,CC BY-SA 3.0,662,2015-04-21T14:12:45.253,,,
1748,1,1757,2015-04-16T09:48:24.330,10,2572,526,2015-04-17T19:18:08.403,How to increase your caffeine sensitivity?,1,3,,CC BY-SA 3.0,,,,,
1749,1,1759,2015-04-16T17:03:20.437,22,55188,44,2018-04-07T23:59:46.143,Brewing with the same coffee grounds twice?,8,4,5,CC BY-SA 3.0,5272,2018-04-07T23:59:46.143,,,
1750,1,,2015-04-16T18:34:41.960,6,401,668,2021-02-23T05:12:39.360,Reusing paper filter by placing metallic net filter in it,3,0,,CC BY-SA 3.0,,,,,
1751,1,1756,2015-04-16T19:10:25.173,6,1423,612,2015-04-21T16:14:09.210,Instant coffee has less caffeine than percolated and filter drip?,1,6,,CC BY-SA 3.0,262,2015-04-20T19:35:46.953,,,
1752,2,,2015-04-16T19:11:31.407,2,,76,2015-04-16T19:11:31.407,,,0,,CC BY-SA 3.0,,,1750,,
1753,2,,2015-04-16T19:41:51.397,4,,612,2015-04-16T19:41:51.397,,,0,,CC BY-SA 3.0,,,1687,,
1754,2,,2015-04-16T20:58:33.873,7,,5,2015-04-16T20:58:33.873,,,1,,CC BY-SA 3.0,,,1749,,
1756,2,,2015-04-17T15:43:06.273,8,,137,2015-04-21T16:14:09.210,,,2,,CC BY-SA 3.0,137,2015-04-21T16:14:09.210,1751,,
1757,2,,2015-04-17T19:18:08.403,7,,676,2015-04-17T19:18:08.403,,,1,,CC BY-SA 3.0,,,1748,,
1758,2,,2015-04-17T19:28:48.770,4,,676,2015-04-17T19:28:48.770,,,1,,CC BY-SA 3.0,,,1750,,
1759,2,,2015-04-17T20:07:48.837,16,,262,2015-04-17T20:07:48.837,,,2,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,1749,,
1760,1,1782,2015-04-18T15:31:15.910,15,15703,157,2015-04-25T06:31:43.593,What does Kopi Luwak taste like?,2,0,3,CC BY-SA 3.0,137,2015-04-21T16:12:37.163,,,
1761,1,1768,2015-04-19T20:42:48.133,8,305,52,2018-04-07T11:19:19.057,Make my coffee stronger without equipment,2,6,,CC BY-SA 3.0,5272,2018-04-07T11:19:19.057,,,
1762,2,,2015-04-20T16:28:06.063,6,,652,2015-04-20T16:28:06.063,,,5,,CC BY-SA 3.0,,,1761,,
1763,2,,2015-04-20T16:55:07.533,3,,692,2015-04-20T16:55:07.533,,,0,,CC BY-SA 3.0,,,1735,,
1765,1,,2015-04-20T20:43:15.610,10,6709,282,2020-05-07T00:31:09.337,Kopi Luwak - real or not?,6,0,,CC BY-SA 3.0,46,2015-04-26T08:45:52.990,,,
1766,2,,2015-04-20T21:38:47.290,8,,75,2015-04-20T21:38:47.290,,,2,,CC BY-SA 3.0,,,1765,,
1767,2,,2015-04-21T16:05:29.247,7,,76,2015-04-21T16:05:29.247,,,1,,CC BY-SA 3.0,,,1765,,
1768,2,,2015-04-21T16:30:27.790,4,,676,2015-04-21T16:30:27.790,,,0,,CC BY-SA 3.0,,,1761,,
1769,1,1771,2015-04-22T13:58:21.530,11,2014,699,2015-04-30T18:47:31.673,Is it possible to regrind beans?,3,0,,CC BY-SA 3.0,46,2015-04-27T13:35:38.330,,,
1770,2,,2015-04-22T15:06:14.277,6,,676,2015-04-22T15:06:14.277,,,0,,CC BY-SA 3.0,,,1769,,
1771,2,,2015-04-22T15:29:34.727,10,,692,2015-04-22T15:29:34.727,,,1,,CC BY-SA 3.0,,,1769,,
1772,5,,2015-04-22T21:18:14.873,0,,-1,2015-04-22T21:18:14.873,,,0,,CC BY-SA 3.0,-1,2015-04-22T21:18:14.873,,,
1773,4,,2015-04-22T21:18:14.873,0,,75,2015-04-23T01:17:12.950,,,0,,CC BY-SA 3.0,75,2015-04-23T01:17:12.950,,,
1774,2,,2015-04-23T15:03:03.903,3,,98,2015-04-23T15:03:03.903,,,0,,CC BY-SA 3.0,,,1769,,
1775,1,1776,2015-04-23T18:42:34.843,7,5426,52,2018-04-07T11:19:07.167,Can caffeine be extracted by the body when digesting coffee grounds?,1,0,,CC BY-SA 3.0,5272,2018-04-07T11:19:07.167,,,
1776,2,,2015-04-23T20:51:57.110,10,,137,2016-11-11T14:28:03.493,,,3,,CC BY-SA 3.0,137,2016-11-11T14:28:03.493,1775,,
1777,2,,2015-04-24T11:37:42.750,10,,709,2015-04-24T11:37:42.750,,,1,,CC BY-SA 3.0,,,1760,,
1778,1,1779,2015-04-24T13:31:20.393,15,5939,25,2015-06-17T11:21:14.543,Does it make a difference whether the moka lid is open or not?,3,0,,CC BY-SA 3.0,,,,,
1779,2,,2015-04-24T14:57:52.690,8,,127,2015-04-24T14:57:52.690,,,1,,CC BY-SA 3.0,,,1778,,
1780,2,,2015-04-24T19:05:44.813,3,,712,2015-04-24T19:05:44.813,,,0,,CC BY-SA 3.0,,,1778,,
1781,2,,2015-04-25T06:03:42.483,4,,101,2015-04-25T06:03:42.483,,,2,,CC BY-SA 3.0,,,1765,,
1782,2,,2015-04-25T06:31:43.593,11,,101,2015-04-25T06:31:43.593,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,1760,,
1784,1,1785,2015-04-26T17:45:53.397,7,50,683,2015-04-27T16:31:08.317,What happens to Colombian beans that do not make Supremo or Extra?,1,0,,CC BY-SA 3.0,,,,,
1785,2,,2015-04-27T16:31:08.317,3,,76,2015-04-27T16:31:08.317,,,2,,CC BY-SA 3.0,,,1784,,
1786,1,1789,2015-04-28T13:55:23.377,2,208,277,2015-04-28T17:01:17.010,Does Wacaco really produce hot espresso (and how)?,1,0,,CC BY-SA 3.0,,,,,
1788,2,,2015-04-28T16:47:21.217,8,,195,2015-11-11T11:29:16.420,,,0,,CC BY-SA 3.0,1502,2015-11-11T11:29:16.420,1656,,
1789,2,,2015-04-28T17:01:17.010,2,,652,2015-04-28T17:01:17.010,,,8,,CC BY-SA 3.0,,,1786,,
1790,1,,2015-04-28T18:18:36.347,10,2344,722,2015-07-30T18:48:39.567,Adding creamer after boiling water vs before,3,3,,CC BY-SA 3.0,,,,,
1791,2,,2015-04-29T15:34:26.427,4,,683,2016-02-26T20:37:07.510,,,2,,CC BY-SA 3.0,683,2016-02-26T20:37:07.510,6,,
1792,1,1821,2015-04-29T16:04:25.400,15,2024,145,2016-01-27T04:19:12.557,How do I make that frothy milk that coffee shops use to make lattes?,5,0,2,CC BY-SA 3.0,,,,,
1793,1,,2015-04-29T16:09:55.573,6,2429,145,2015-04-29T22:47:00.617,"Is there a ""standard"" ratio of espresso to milk in a latte?",2,1,,CC BY-SA 3.0,145,2015-04-29T20:39:33.403,,,
1794,2,,2015-04-29T19:07:18.133,4,,726,2015-04-29T19:07:18.133,,,1,,CC BY-SA 3.0,,,1792,,
1795,2,,2015-04-29T19:15:08.507,2,,726,2015-04-29T19:15:08.507,,,0,,CC BY-SA 3.0,,,1790,,
1796,2,,2015-04-29T19:58:42.833,3,,652,2015-04-29T19:58:42.833,,,2,,CC BY-SA 3.0,,,1793,,
1797,2,,2015-04-29T20:12:48.647,2,,652,2015-04-29T20:12:48.647,,,0,,CC BY-SA 3.0,,,1790,,
1799,2,,2015-04-29T22:47:00.617,5,,76,2015-04-29T22:47:00.617,,,4,,CC BY-SA 3.0,,,1793,,
1800,1,1830,2015-04-30T07:33:06.463,10,556,730,2018-07-06T07:25:47.103,Beans for Qatar-type coffee?,2,5,1,CC BY-SA 4.0,730,2018-07-06T07:25:47.103,,,
1801,1,,2015-04-30T14:21:24.710,6,134,56,2015-05-04T22:23:43.897,Can coffee pods be recycled?,2,1,,CC BY-SA 3.0,,,,,
1802,2,,2015-04-30T14:49:01.817,4,,676,2015-04-30T14:49:01.817,,,0,,CC BY-SA 3.0,,,1801,,
1809,2,,2015-04-30T21:25:22.597,5,,76,2018-11-17T18:05:29.587,,,0,,CC BY-SA 4.0,76,2018-11-17T18:05:29.587,186,,
1810,2,,2015-05-01T07:35:48.613,4,,121,2015-05-01T07:35:48.613,,,0,,CC BY-SA 3.0,,,1590,,
1811,1,,2015-05-01T17:46:07.117,6,154,157,2015-05-01T19:32:21.453,Coffee and blood pressure,1,1,,CC BY-SA 3.0,,,,,
1812,1,1824,2015-05-01T17:59:21.000,11,946,157,2015-05-06T18:31:56.910,Blade grinders: any advantage over burr grinders besides cost?,4,0,,CC BY-SA 3.0,,,,,
1813,1,1815,2015-05-01T18:13:00.513,13,374,157,2016-09-30T08:40:32.247,Is coffee really useful for alcohol hangovers,3,0,,CC BY-SA 3.0,,,,,
1814,2,,2015-05-01T18:44:58.267,6,,76,2015-05-01T18:44:58.267,,,2,,CC BY-SA 3.0,,,1812,,
1815,2,,2015-05-01T18:49:17.947,10,,76,2015-05-01T18:49:17.947,,,0,,CC BY-SA 3.0,,,1813,,
1816,2,,2015-05-01T19:32:21.453,4,,76,2015-05-01T19:32:21.453,,,0,,CC BY-SA 3.0,,,1811,,
1817,2,,2015-05-02T11:46:16.323,9,,458,2015-05-02T11:46:16.323,,,0,,CC BY-SA 3.0,,,1813,,
1818,2,,2015-05-02T15:42:12.123,3,,526,2016-09-30T08:40:32.247,,,0,,CC BY-SA 3.0,25,2016-09-30T08:40:32.247,1813,,
1819,2,,2015-05-03T10:47:27.710,5,,730,2015-05-03T10:47:27.710,,,0,,CC BY-SA 3.0,,,1800,,
1820,2,,2015-05-03T12:08:24.270,1,,741,2015-05-03T12:08:24.270,,,0,,CC BY-SA 3.0,,,1792,,
1821,2,,2015-05-03T16:10:42.093,8,,101,2015-05-03T18:25:44.817,,,1,,CC BY-SA 3.0,101,2015-05-03T18:25:44.817,1792,,
1822,2,,2015-05-04T05:13:12.743,2,,683,2015-05-04T05:13:12.743,,,0,,CC BY-SA 3.0,,,186,,
1823,2,,2015-05-04T12:06:16.080,12,,101,2015-05-04T12:06:16.080,,,2,,CC BY-SA 3.0,,,1598,,
1824,2,,2015-05-04T12:46:05.200,7,,101,2015-05-04T12:46:05.200,,,0,,CC BY-SA 3.0,,,1812,,
1825,2,,2015-05-04T20:40:30.780,4,,683,2015-05-04T20:40:30.780,,,0,,CC BY-SA 3.0,,,1812,,
1826,1,,2015-05-04T22:09:40.800,6,103,747,2015-05-05T05:50:23.890,Is this coffee Kombucha?,1,4,,CC BY-SA 3.0,101,2015-05-05T05:43:16.167,,,
1828,2,,2015-05-04T22:23:43.897,1,,747,2015-05-04T22:23:43.897,,,1,,CC BY-SA 3.0,,,1801,,
1830,2,,2015-05-04T22:48:46.420,6,,747,2017-01-21T06:49:07.587,,,2,,CC BY-SA 3.0,141,2017-01-21T06:49:07.587,1800,,
1831,2,,2015-05-05T05:50:23.890,4,,101,2015-05-05T05:50:23.890,,,1,,CC BY-SA 3.0,,,1826,,
1832,2,,2015-05-05T11:59:24.033,8,,749,2015-05-06T18:31:56.910,,,0,,CC BY-SA 3.0,25,2015-05-06T18:31:56.910,1812,,
1833,1,,2015-05-07T16:10:12.503,16,3632,755,2018-03-06T04:55:40.987,"What gives Turkish coffee that unique ""quality""?",3,2,5,CC BY-SA 3.0,755,2015-05-08T13:56:10.240,,,
1834,1,1835,2015-05-08T05:26:17.877,16,11893,758,2015-05-21T22:34:09.493,How long can I store roasted coffee beans?,3,3,2,CC BY-SA 3.0,140,2015-05-08T14:30:10.953,,,
1835,2,,2015-05-08T13:59:47.137,16,,157,2015-05-08T14:20:22.193,,,5,,CC BY-SA 3.0,157,2015-05-08T14:20:22.193,1834,,
1837,1,,2015-05-12T15:23:08.560,10,430,768,2015-06-09T20:12:48.660,How does distilled water or water filtered by reverse osmosis affect the taste of coffee?,1,2,,CC BY-SA 3.0,,,,,
1838,1,1839,2015-05-13T10:51:57.120,7,164,25,2015-05-13T11:42:42.953,Can flavoured coffees alter the shelf life of the coffee?,1,0,,CC BY-SA 3.0,,,,,
1839,2,,2015-05-13T11:42:42.953,7,,225,2015-05-13T11:42:42.953,,,0,,CC BY-SA 3.0,,,1838,,
1840,2,,2015-05-13T12:33:23.350,4,,225,2015-05-13T12:33:23.350,,,0,,CC BY-SA 3.0,,,1570,,
1841,2,,2015-05-13T13:35:42.260,5,,149,2015-05-13T13:35:42.260,,,0,,CC BY-SA 3.0,,,167,,
1842,1,1845,2015-05-13T20:42:10.240,8,2516,775,2016-03-19T20:15:24.330,"How can I emphasize the sweet, fruity notes of my coffee?",6,0,,CC BY-SA 3.0,,,,,
1843,1,1844,2015-05-13T22:55:36.430,13,682,686,2015-05-21T22:43:16.350,Why do most coffee shops use such dark roast?,2,2,,CC BY-SA 3.0,,,,,
1844,2,,2015-05-14T22:09:47.727,13,,780,2015-05-14T22:09:47.727,,,1,,CC BY-SA 3.0,,,1843,,
1845,2,,2015-05-14T22:14:10.433,4,,780,2015-05-14T22:14:10.433,,,2,,CC BY-SA 3.0,,,1842,,
1846,2,,2015-05-15T13:00:34.260,3,,788,2015-05-15T13:00:34.260,,,0,,CC BY-SA 3.0,,,1747,,
1847,1,,2015-05-16T20:18:04.533,8,10246,798,2019-03-22T18:02:43.457,Moka Pot Buildup,3,0,1,CC BY-SA 3.0,,,,,
1848,2,,2015-05-17T01:30:47.817,2,,780,2015-05-17T01:30:47.817,,,0,,CC BY-SA 3.0,,,1847,,
