Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditDate,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,ClosedDate,ParentId,CommunityOwnedDate
10208,2,,2015-09-03T15:36:54.627,4,,5185,,2015-09-03T15:36:54.627,,,1,,CC BY-SA 3.0,,,10180,
10209,2,,2015-09-03T15:49:21.353,4,,1436,,2015-09-03T15:49:21.353,,,1,,CC BY-SA 3.0,,,10200,
10210,2,,2015-09-03T16:03:05.757,0,,5701,,2015-09-03T16:03:05.757,,,0,,CC BY-SA 3.0,,,9989,
10211,2,,2015-09-03T17:28:54.227,3,,5711,2020-12-23T10:09:29.417,2020-12-23T10:09:29.417,,,0,,CC BY-SA 4.0,14744,,6730,
10212,2,,2015-09-03T18:44:42.883,3,,5701,2015-09-03T19:02:50.117,2015-09-03T19:02:50.117,,,0,,CC BY-SA 3.0,5701,,10158,
10213,1,,2015-09-04T13:41:29.007,4,111,3044,,2015-09-04T13:41:29.007,Immaculately clean litter box versus leaving a tiny amount: any rigid science?,0,4,1,CC BY-SA 3.0,,,,
10214,2,,2015-09-04T15:07:26.300,1,,5594,,2015-09-04T15:07:26.300,,,0,,CC BY-SA 3.0,,,7109,
10216,2,,2015-09-06T09:00:09.010,3,,2639,,2015-09-06T09:00:09.010,,,0,,CC BY-SA 3.0,,,9328,
10217,1,,2015-09-06T16:29:35.183,2,3412,5720,2015-09-10T19:59:31.020,2018-12-25T17:33:24.460,2 male pups from different litters,3,0,,CC BY-SA 3.0,224,,,
10218,2,,2015-09-06T16:46:08.617,2,,5552,2015-09-17T12:49:43.953,2015-09-17T12:49:43.953,,,0,,CC BY-SA 3.0,5552,,10217,
10220,2,,2015-09-07T02:24:43.967,1,,5723,2015-09-08T16:53:44.330,2015-09-08T16:53:44.330,,,0,,CC BY-SA 3.0,129,,3267,
10222,1,10237,2015-09-07T10:03:58.143,9,2267,5725,2019-12-20T09:07:42.430,2019-12-20T09:07:42.430,"Cat pooping outside of litterbox, but not always",3,3,1,CC BY-SA 4.0,12072,,,
10224,1,,2015-09-07T13:36:37.533,1,245,1386,,2015-09-08T19:16:37.280,What does my cockatiel's 'toot' sound mean?,1,0,,CC BY-SA 3.0,,,,
10226,1,10232,2015-09-07T18:40:56.743,1,3263,5727,2015-09-07T23:41:54.830,2019-01-23T10:20:50.950,How can I find a dog that looks like a wolf?,2,2,,CC BY-SA 3.0,224,2016-03-15T18:18:39.420,,
10227,1,,2015-09-07T22:32:59.883,1,97,5701,,2015-09-07T23:27:48.867,"My pets are always indoors, do they still need treatment for fleas and ticks?",1,1,1,CC BY-SA 3.0,,2015-09-08T02:52:39.940,,
10228,2,,2015-09-07T23:27:48.867,1,,1156,,2015-09-07T23:27:48.867,,,0,,CC BY-SA 3.0,,,10227,
10229,2,,2015-09-08T06:55:25.327,2,,5728,2015-09-08T16:56:35.393,2015-09-08T16:56:35.393,,,0,,CC BY-SA 3.0,129,,2074,
10231,1,10246,2015-09-08T15:29:21.093,2,156,5701,,2015-09-09T00:49:36.400,Why do cats' have whiskers?,3,0,1,CC BY-SA 3.0,,,,
10232,2,,2015-09-08T15:50:12.860,4,,495,2019-01-23T10:20:50.950,2019-01-23T10:20:50.950,,,4,,CC BY-SA 4.0,8382,,10226,
10233,2,,2015-09-08T18:02:53.780,4,,3565,,2015-09-08T18:02:53.780,,,0,,CC BY-SA 3.0,,,10226,
10234,2,,2015-09-08T18:19:52.357,2,,3565,,2015-09-08T18:19:52.357,,,0,,CC BY-SA 3.0,,,9240,
10235,2,,2015-09-08T18:37:17.083,-3,,5552,2015-09-08T18:57:09.437,2015-09-08T18:57:09.437,,,0,,CC BY-SA 3.0,5552,,10231,
10236,2,,2015-09-08T19:06:15.710,1,,3565,,2015-09-08T19:06:15.710,,,0,,CC BY-SA 3.0,,,5547,
10237,2,,2015-09-08T19:15:18.667,8,,3565,,2015-09-08T19:15:18.667,,,3,,CC BY-SA 3.0,,,10222,
10238,2,,2015-09-08T19:16:37.280,1,,2836,,2015-09-08T19:16:37.280,,,0,,CC BY-SA 3.0,,,10224,
10239,2,,2015-09-08T20:07:46.570,7,,5185,,2015-09-08T20:07:46.570,,,0,,CC BY-SA 3.0,,,10231,
10241,1,,2015-09-08T21:45:30.007,3,308,3752,2015-09-08T22:03:21.910,2016-01-14T15:49:19.227,What can I do about my cat pulling down rolls of toilet paper from our bathrooms?,3,0,,CC BY-SA 3.0,3752,,,
10242,2,,2015-09-08T22:39:37.303,3,,982,,2015-09-08T22:39:37.303,,,1,,CC BY-SA 3.0,,,10241,
10243,2,,2015-09-08T22:48:04.177,4,,982,,2015-09-08T22:48:04.177,,,2,,CC BY-SA 3.0,,,10222,
10244,2,,2015-09-09T00:10:57.743,3,,495,,2015-09-09T00:10:57.743,,,0,,CC BY-SA 3.0,,,9505,
10245,2,,2015-09-09T00:13:31.077,-1,,495,,2015-09-09T00:13:31.077,,,0,,CC BY-SA 3.0,,,10217,
10246,2,,2015-09-09T00:49:36.400,4,,5701,,2015-09-09T00:49:36.400,,,1,,CC BY-SA 3.0,,,10231,
10247,2,,2015-09-09T00:50:44.517,0,,5735,2015-09-10T11:34:19.007,2015-09-10T11:34:19.007,,,1,,CC BY-SA 3.0,159,,3238,
10248,1,10250,2015-09-09T02:22:23.193,4,101,5736,,2015-09-09T06:04:54.300,Can dogs have cat allergy?,1,0,,CC BY-SA 3.0,,,,
10249,2,,2015-09-09T05:54:41.080,0,,5217,,2015-09-09T05:54:41.080,,,1,,CC BY-SA 3.0,,,10113,
10250,2,,2015-09-09T06:04:54.300,1,,3350,,2015-09-09T06:04:54.300,,,0,,CC BY-SA 3.0,,,10248,
10251,1,,2015-09-09T15:28:11.803,7,2257,3335,2015-10-08T10:07:43.680,2015-10-09T09:38:29.013,How can I tell if a cow is being aggressive?,3,6,,CC BY-SA 3.0,3335,,,
10253,2,,2015-09-09T18:15:19.580,4,,3565,,2015-09-09T18:15:19.580,,,2,,CC BY-SA 3.0,,,10241,
10254,2,,2015-09-09T19:04:53.003,4,,3565,,2015-09-09T19:04:53.003,,,0,,CC BY-SA 3.0,,,6948,
10255,1,10256,2015-09-09T19:07:04.877,4,153,5701,,2015-09-09T20:21:02.670,"Any suggestions on keeping my cat out of my bedroom, rather than closing my bedroom door?",1,3,,CC BY-SA 3.0,,,,
10256,2,,2015-09-09T20:21:02.670,3,,5727,,2015-09-09T20:21:02.670,,,0,,CC BY-SA 3.0,,,10255,
10257,1,10270,2015-09-10T04:14:10.287,2,122,5740,,2015-09-11T05:32:58.147,Is this indeed playful behaviour for a dog?,1,1,,CC BY-SA 3.0,,,,
10259,2,,2015-09-10T12:31:51.930,4,,13,2015-10-09T09:38:29.013,2015-10-09T09:38:29.013,,,1,,CC BY-SA 3.0,13,,10251,
10260,1,10261,2015-09-10T14:49:11.337,4,7500,5701,,2016-05-08T08:40:49.677,Why does my cat hide from my friends/company?,4,0,1,CC BY-SA 3.0,,,,
10261,2,,2015-09-10T15:22:12.383,4,,5727,,2015-09-10T15:22:12.383,,,0,,CC BY-SA 3.0,,,10260,
10262,2,,2015-09-10T17:09:23.087,7,,1156,2015-09-10T22:07:50.237,2015-09-10T22:07:50.237,,,0,,CC BY-SA 3.0,1156,,10260,
10263,2,,2015-09-10T18:19:02.577,-1,,5552,2015-09-10T19:32:42.190,2015-09-10T19:32:42.190,,,0,,CC BY-SA 3.0,5552,,10251,
10265,1,10285,2015-09-10T22:42:51.243,2,382,5725,,2015-09-14T14:51:11.697,Moving from an apartment to a house,2,0,,CC BY-SA 3.0,,,,
10266,2,,2015-09-10T23:05:55.600,2,,1156,2015-09-14T14:51:11.697,2015-09-14T14:51:11.697,,,0,,CC BY-SA 3.0,1156,,10265,
10268,1,10273,2015-09-11T02:57:44.490,3,295,5646,,2015-09-11T15:09:41.563,Is my tank overstocked?,1,0,,CC BY-SA 3.0,,,,
10270,2,,2015-09-11T05:32:58.147,4,,3350,,2015-09-11T05:32:58.147,,,0,,CC BY-SA 3.0,,,10257,
10271,2,,2015-09-11T10:00:21.540,3,,3929,2020-01-22T11:19:28.277,2020-01-22T11:19:28.277,,,0,,CC BY-SA 4.0,12072,,1730,
10272,1,,2015-09-11T13:07:32.687,6,311,5751,2020-09-14T00:23:13.587,2020-09-14T13:18:34.523,Cat is hitting the object when trying to jump on it,2,3,,CC BY-SA 4.0,17671,,,
10273,2,,2015-09-11T15:09:41.563,4,,30,,2015-09-11T15:09:41.563,,,6,,CC BY-SA 3.0,,,10268,
10274,1,10275,2015-09-11T18:10:40.957,7,573,2791,2020-10-12T22:10:27.197,2020-10-12T22:10:27.197,Dog vs. coffee grinder (how to control barking),1,0,,CC BY-SA 4.0,17671,,,
10275,2,,2015-09-11T19:39:19.013,8,,3565,,2015-09-11T19:39:19.013,,,0,,CC BY-SA 3.0,,,10274,
10277,1,,2015-09-12T22:10:54.787,2,77,5752,,2017-04-19T21:04:33.513,Mental Stimulation toy for big dog that chews,2,0,,CC BY-SA 3.0,,,,
10278,2,,2015-09-13T07:23:06.587,2,,3100,,2015-09-13T07:23:06.587,,,1,,CC BY-SA 3.0,,,10277,
10279,1,,2015-09-13T17:21:52.223,3,86,5717,2020-06-30T09:19:08.543,2020-06-30T09:19:08.543,How to remove the red algae in reef tank,1,0,,CC BY-SA 4.0,17671,,,
10281,2,,2015-09-13T20:30:28.860,5,,32,,2015-09-13T20:30:28.860,,,0,,CC BY-SA 3.0,,,10272,
10282,1,,2015-09-14T01:22:13.267,2,164,5757,2021-02-22T20:46:43.657,2021-02-22T20:46:43.657,My flatmate's Boston terrier is afraid of me,1,0,,CC BY-SA 4.0,17671,,,
10283,1,,2015-09-14T11:03:10.463,1,40,5758,,2015-09-14T11:03:10.463,Do Achatinas appreciate communication with human?,0,0,,CC BY-SA 3.0,,,,
10284,2,,2015-09-14T11:04:12.757,2,,3820,,2015-09-14T11:04:12.757,,,0,,CC BY-SA 3.0,,,10282,
10285,2,,2015-09-14T13:09:44.087,2,,2589,,2015-09-14T13:09:44.087,,,0,,CC BY-SA 3.0,,,10265,
10286,2,,2015-09-14T14:15:56.200,1,,1386,,2015-09-14T14:15:56.200,,,0,,CC BY-SA 3.0,,,10260,
10287,2,,2015-09-14T14:19:39.040,0,,1386,,2015-09-14T14:19:39.040,,,0,,CC BY-SA 3.0,,,10241,
10288,2,,2015-09-14T16:49:53.063,1,,5727,,2015-09-14T16:49:53.063,,,1,,CC BY-SA 3.0,,,7784,
10290,2,,2015-09-14T20:47:59.590,1,,5185,2015-09-17T23:34:47.440,2015-09-17T23:34:47.440,,,0,,CC BY-SA 3.0,224,,10217,
10291,2,,2015-09-15T00:51:13.373,2,,312,,2015-09-15T00:51:13.373,,,0,,CC BY-SA 3.0,,,10260,
10293,1,10297,2015-09-15T06:18:41.880,1,141,5736,,2015-09-15T20:28:22.577,Can dogs eat vegetables only?,1,0,,CC BY-SA 3.0,,2015-09-15T23:27:44.140,,
10294,1,,2015-09-15T07:41:01.317,3,3154,5762,2020-06-17T22:37:07.350,2020-06-17T22:37:07.350,What does it mean if a dog pulls out another dog's hair?,1,0,,CC BY-SA 4.0,17671,,,
10295,1,,2015-09-15T16:19:24.900,1,50,5763,,2015-09-15T16:19:24.900,I think my slider turtle is sick,0,2,,CC BY-SA 3.0,,,,
10297,2,,2015-09-15T20:28:22.577,2,,6027,,2015-09-15T20:28:22.577,,,0,,CC BY-SA 3.0,,,10293,
10298,1,,2015-09-16T01:33:18.340,4,308,5765,2015-09-16T10:12:12.047,2015-09-25T02:18:22.560,What is the safest way of protecting the plants in my turtles tank?,1,0,1,CC BY-SA 3.0,1381,,,
10299,2,,2015-09-16T05:39:41.450,3,,3350,2015-09-17T05:21:36.743,2015-09-17T05:21:36.743,,,0,,CC BY-SA 3.0,3350,,10294,
10301,2,,2015-09-16T18:46:36.933,1,,5768,,2015-09-16T18:46:36.933,,,1,,CC BY-SA 3.0,,,551,
10302,1,,2015-09-16T19:27:36.733,2,2217,5769,2020-05-17T00:18:40.493,2021-02-12T05:51:30.583,Suddenly pooping on the bed,1,1,,CC BY-SA 4.0,17671,,,
10303,2,,2015-09-17T07:54:27.970,3,,2589,,2015-09-17T07:54:27.970,,,0,,CC BY-SA 3.0,,,10302,
10305,1,,2015-09-17T18:20:37.913,1,320,5772,2020-01-24T13:56:42.803,2020-01-24T13:56:42.803,Orange tabby has black around his eyelids,1,2,,CC BY-SA 4.0,10702,,,
10306,1,,2015-09-17T20:20:31.657,3,2674,1307,,2021-02-03T23:53:13.067,How can I teach my puppy to not bark when we leave the room?,2,1,,CC BY-SA 3.0,,,,
10308,1,,2015-09-17T22:00:26.630,3,2295,5774,,2015-09-18T13:35:10.427,Why did my Betta fish go from dark blue to light red?,1,0,,CC BY-SA 3.0,,,,
10309,2,,2015-09-18T03:24:20.947,3,,1156,2015-09-18T17:32:07.887,2015-09-18T17:32:07.887,,,0,,CC BY-SA 3.0,1156,,10305,
10310,1,,2015-09-18T05:39:22.720,3,2789,2999,2020-05-23T21:55:16.727,2020-05-23T21:55:16.727,Older cat doesn't come home since new cat is here,1,4,,CC BY-SA 4.0,17671,,,
10311,1,10312,2015-09-18T05:44:39.020,1,1272,5149,2015-09-18T06:30:38.423,2015-09-18T07:56:36.417,How to stop overnight toileting,1,2,,CC BY-SA 3.0,5149,,,
10312,2,,2015-09-18T07:56:36.417,2,,,,2015-09-18T07:56:36.417,,,2,,CC BY-SA 3.0,,,10311,
10313,2,,2015-09-18T10:15:24.573,8,,,,2015-09-18T10:15:24.573,,,1,,CC BY-SA 3.0,,,10306,
10314,1,,2015-09-18T10:17:07.530,2,94,5775,2020-05-18T15:46:48.103,2020-05-18T15:46:48.103,Not bathing a female hamster for 2 months,1,2,,CC BY-SA 4.0,17671,,,
10315,2,,2015-09-18T13:35:10.427,2,,5303,,2015-09-18T13:35:10.427,,,0,,CC BY-SA 3.0,,,10308,
10316,2,,2015-09-18T15:34:29.890,0,,5303,,2015-09-18T15:34:29.890,,,0,,CC BY-SA 3.0,,,9884,
10317,2,,2015-09-18T15:50:19.460,2,,5303,,2015-09-18T15:50:19.460,,,0,,CC BY-SA 3.0,,,9918,
10318,2,,2015-09-18T17:04:01.927,2,,5646,2015-10-15T12:21:03.910,2015-10-15T12:21:03.910,,,0,,CC BY-SA 3.0,5646,,9918,
10319,2,,2015-09-18T17:13:14.393,2,,5778,,2015-09-18T17:13:14.393,,,0,,CC BY-SA 3.0,,,7994,
10320,2,,2015-09-18T17:29:43.273,3,,1156,,2015-09-18T17:29:43.273,,,2,,CC BY-SA 3.0,,,10310,
10321,1,,2015-09-19T02:12:02.333,2,1399,5779,2020-05-30T20:18:49.470,2020-05-30T20:18:49.470,"Why did all 45 goldfish (and 2 mosquitos) in my pond suddenly begin an overnight, 4-day die-off?",1,2,,CC BY-SA 4.0,17671,,,
10322,1,,2015-09-19T11:58:31.947,2,39,13,,2015-09-19T12:10:46.767,How long should it take my pet to empty their bladder?,1,0,,CC BY-SA 3.0,,,,
10323,2,,2015-09-19T12:10:46.767,1,,13,,2015-09-19T12:10:46.767,,,0,,CC BY-SA 3.0,,,10322,
10324,1,10334,2015-09-19T20:03:20.497,3,4625,5780,2015-09-19T20:15:34.103,2015-09-21T16:18:14.933,"My dog will not eat unless handfed, one at a time",1,2,,CC BY-SA 3.0,5780,,,
10327,1,,2015-09-20T08:27:23.373,10,2668,5784,,2016-12-31T23:03:54.703,What effect do loud drums have on cats' hearing?,4,0,1,CC BY-SA 3.0,,,,
10329,1,,2015-09-20T15:22:55.700,2,684,5785,2017-08-21T14:14:15.807,2017-08-21T14:14:15.807,Feeding live insects from outside to reptiles?,1,1,,CC BY-SA 3.0,13,,,
10330,1,,2015-09-20T16:13:16.287,1,53,5614,,2015-09-20T16:13:16.287,Pet Door For Multiple Animals,0,3,,CC BY-SA 3.0,,,,
10331,2,,2015-09-20T19:17:00.410,1,,1156,,2015-09-20T19:17:00.410,,,2,,CC BY-SA 3.0,,,10327,
10332,1,10333,2015-09-21T00:54:06.807,1,1375,5701,2020-03-03T18:46:04.287,2020-03-03T18:46:04.287,How can I stop my cat from clawing at my door?,1,1,,CC BY-SA 4.0,10702,,,
10333,2,,2015-09-21T05:26:12.610,2,,3732,2015-09-21T10:56:45.703,2015-09-21T10:56:45.703,,,1,,CC BY-SA 3.0,3732,,10332,
10334,2,,2015-09-21T16:18:14.933,2,,495,,2015-09-21T16:18:14.933,,,0,,CC BY-SA 3.0,,,10324,
10335,1,10337,2015-09-22T00:19:48.463,7,246,5788,,2015-09-23T02:04:09.460,What makes lilies toxic to cats?,2,0,,CC BY-SA 3.0,,,,
10336,2,,2015-09-22T00:36:22.250,2,,5789,,2015-09-22T00:36:22.250,,,0,,CC BY-SA 3.0,,,1801,
10337,2,,2015-09-22T01:25:33.970,3,,1156,,2015-09-22T01:25:33.970,,,0,,CC BY-SA 3.0,,,10335,
10338,1,,2015-09-22T11:05:22.263,6,217,5790,2020-05-23T14:43:32.870,2020-05-23T14:43:32.870,How can i stop my dog being aggressive with people passing by,3,1,,CC BY-SA 4.0,17671,,,
10340,1,,2015-09-22T12:47:48.673,4,1004,2999,2020-05-24T21:48:39.933,2020-05-24T21:48:39.933,Our neutered male cat bullies other cats in the street,1,6,,CC BY-SA 4.0,17671,,,
10341,2,,2015-09-22T15:50:12.233,2,,495,,2015-09-22T15:50:12.233,,,4,,CC BY-SA 3.0,,,10338,
10342,1,15112,2015-09-22T16:26:56.160,2,3971,1386,,2016-08-22T05:31:01.927,Cockatiels bowing heads to eachother,3,0,,CC BY-SA 3.0,,,,
10343,2,,2015-09-22T16:41:06.610,4,,5552,2015-09-23T15:16:09.273,2015-09-23T15:16:09.273,,,4,,CC BY-SA 3.0,5552,,10338,
10344,2,,2015-09-22T21:47:42.953,3,,1156,2015-09-22T23:57:33.067,2015-09-22T23:57:33.067,,,0,,CC BY-SA 3.0,1156,,10342,
10345,2,,2015-09-22T23:50:07.750,3,,1156,2015-09-24T01:51:08.253,2015-09-24T01:51:08.253,,,0,,CC BY-SA 3.0,1156,,10340,
10347,2,,2015-09-23T02:04:09.460,2,,32,,2015-09-23T02:04:09.460,,,5,,CC BY-SA 3.0,,,10335,
10348,2,,2015-09-23T17:49:56.077,4,,115,,2015-09-23T17:49:56.077,,,0,,CC BY-SA 3.0,,,10329,
10350,1,10358,2015-09-24T00:49:04.163,4,523,5796,,2015-09-25T06:51:41.087,Are eggs (raw or cooked) and bananas acceptable as treats/emergency meals for dogs?,2,0,,CC BY-SA 3.0,,,,
10351,2,,2015-09-24T04:34:57.390,0,,5797,2015-09-24T08:24:04.067,2015-09-24T08:24:04.067,,,0,,CC BY-SA 3.0,13,,7916,
10353,1,,2015-09-24T16:24:56.063,2,592,5801,2018-03-10T12:10:01.043,2018-03-13T17:37:51.210,What can I do about my neighbor's dog?,2,4,,CC BY-SA 3.0,6826,,,
10354,1,,2015-09-24T17:43:01.363,4,4654,5802,2021-01-23T01:43:13.887,2021-01-23T01:43:13.887,Black goldfish with its fin clamped down,1,4,,CC BY-SA 4.0,17671,,,
10355,1,10356,2015-09-24T18:03:02.780,8,89472,5803,,2020-01-16T11:53:20.977,My adult cat kneads and sucks on my blanket like a kitten. Why?,2,3,0,CC BY-SA 3.0,,,,
10356,2,,2015-09-24T18:42:43.670,7,,1436,,2015-09-24T18:42:43.670,,,1,,CC BY-SA 3.0,,,10355,
10357,1,10425,2015-09-24T21:59:05.067,4,2578,5804,2015-09-25T18:29:53.833,2016-05-24T21:11:36.237,Hamster - Skin Infection,1,0,,CC BY-SA 3.0,5804,,,
10358,2,,2015-09-24T23:17:48.507,2,,5270,,2015-09-24T23:17:48.507,,,2,,CC BY-SA 3.0,,,10350,
10359,2,,2015-09-25T00:49:21.963,1,,312,,2015-09-25T00:49:21.963,,,1,,CC BY-SA 3.0,,,10327,
10361,2,,2015-09-25T02:18:22.560,2,,5806,,2015-09-25T02:18:22.560,,,2,,CC BY-SA 3.0,,,10298,
10363,2,,2015-09-25T06:51:41.087,0,,444,,2015-09-25T06:51:41.087,,,1,,CC BY-SA 3.0,,,10350,
10364,1,,2015-09-25T07:25:11.097,4,10281,,,2021-01-27T13:37:58.313,Do old dogs run away to die?,6,3,2,CC BY-SA 3.0,,,,
10365,2,,2015-09-25T14:56:21.917,3,,,2018-08-28T06:53:45.023,2018-08-28T06:53:45.023,,,2,,CC BY-SA 4.0,,,10364,
10366,1,,2015-09-25T14:58:21.617,4,202,5808,2020-06-17T09:57:47.670,2019-12-09T04:00:07.210,Rabbit's nose lost from unknown cause,1,2,,CC BY-SA 3.0,-1,,,
10368,2,,2015-09-25T18:53:37.793,4,,495,2015-09-25T19:00:42.980,2015-09-25T19:00:42.980,,,0,,CC BY-SA 3.0,495,,10353,
10369,1,,2015-09-25T19:30:54.230,1,444,5809,2020-05-20T22:59:16.063,2020-05-20T22:59:16.063,Removing Chemicals from plastic aquarium,1,0,,CC BY-SA 4.0,17671,,,
10370,2,,2015-09-25T19:55:54.807,2,,3182,,2015-09-25T19:55:54.807,,,1,,CC BY-SA 3.0,,,10369,
10371,2,,2015-09-25T20:25:14.437,2,,3182,,2015-09-25T20:25:14.437,,,0,,CC BY-SA 3.0,,,10321,
10374,1,,2015-09-26T21:05:38.363,7,837,5815,2020-05-23T23:02:36.963,2020-05-23T23:03:49.367,Water conditioner for a snake,1,2,,CC BY-SA 4.0,17671,,,
10375,2,,2015-09-27T14:39:14.900,0,,5463,,2015-09-27T14:39:14.900,,,1,,CC BY-SA 3.0,,,10222,
10377,1,,2015-09-28T02:37:25.233,7,107,5818,2015-09-28T11:15:33.990,2016-01-12T01:07:19.110,I know it's play...but my female is taking a beating!,1,5,0,CC BY-SA 3.0,5149,,,
10378,1,,2015-09-28T04:57:36.647,6,82,2554,2015-09-28T12:30:07.960,2015-09-28T16:49:35.060,Keeping tools clean with clumping cat litter,1,1,,CC BY-SA 3.0,2554,,,
10380,1,10454,2015-09-28T15:18:20.660,9,34328,13,2017-04-13T12:59:16.237,2020-06-17T21:58:29.560,Can bonded rabbits die of loneliness?,3,0,,CC BY-SA 3.0,-1,,,
10382,2,,2015-09-28T16:49:35.060,3,,1156,,2015-09-28T16:49:35.060,,,2,,CC BY-SA 3.0,,,10378,
10383,1,,2015-09-28T20:58:52.777,3,3059,5824,2020-12-08T18:04:21.383,2020-12-08T18:04:21.383,Is my kitten too lonely at home?,2,1,,CC BY-SA 4.0,17671,,,
10384,2,,2015-09-28T22:39:25.283,4,,5825,2017-04-13T12:59:16.270,2015-10-01T16:12:40.707,,,3,,CC BY-SA 3.0,-1,,281,
10385,1,10394,2015-09-28T22:50:43.580,2,1178,5727,2020-04-29T13:45:04.313,2020-04-29T13:45:04.313,Why do some outdoor cats have more frequent litters than other outdoor cats?,2,12,,CC BY-SA 4.0,10702,,,
10386,2,,2015-09-28T23:35:56.523,2,,1156,2015-09-29T14:44:04.620,2015-09-29T14:44:04.620,,,0,,CC BY-SA 3.0,1156,,10385,
10387,1,10397,2015-09-29T02:26:51.993,3,705,5736,,2016-05-19T01:37:40.733,Can cats sleep at night?,4,1,,CC BY-SA 3.0,,,,
10388,2,,2015-09-29T02:59:47.887,1,,1156,,2015-09-29T02:59:47.887,,,0,,CC BY-SA 3.0,,,10387,
10389,1,25328,2015-09-29T03:05:18.987,4,1085,5826,2015-09-29T05:40:17.440,2019-05-02T05:18:39.450,How to get glass catfish to eat?,2,3,,CC BY-SA 3.0,3350,,,
10390,2,,2015-09-29T06:17:12.367,5,,5827,,2015-09-29T06:17:12.367,,,2,,CC BY-SA 3.0,,,10383,
10391,1,10406,2015-09-29T11:03:02.767,6,26390,13,2017-04-13T12:59:16.270,2020-12-17T01:04:19.350,How soon after giving birth can a cat be spayed?,6,1,,CC BY-SA 3.0,-1,,,
10393,1,,2015-09-29T13:54:42.590,4,489,5830,,2015-09-29T17:14:48.130,Rehomed dog potty training habits keep regressing,1,7,,CC BY-SA 3.0,,,,
10394,2,,2015-09-29T15:23:06.373,3,,5831,2015-09-29T15:30:50.867,2015-09-29T15:30:50.867,,,1,,CC BY-SA 3.0,5831,,10385,
10395,2,,2015-09-29T16:01:39.433,2,,5727,,2015-09-29T16:01:39.433,,,0,,CC BY-SA 3.0,,,10387,
10396,2,,2015-09-29T17:14:48.130,4,,2705,,2015-09-29T17:14:48.130,,,0,,CC BY-SA 3.0,,,10393,
10397,2,,2015-09-29T18:02:00.043,7,,6027,,2015-09-29T18:02:00.043,,,2,,CC BY-SA 3.0,,,10387,
10399,1,10400,2015-09-30T10:53:45.357,4,891,13,2017-04-13T12:48:01.260,2015-10-07T15:16:10.190,Do pet birds need to bath in water?,3,0,,CC BY-SA 3.0,-1,,,
10400,2,,2015-09-30T11:27:09.423,3,,3597,2015-09-30T14:01:58.127,2015-09-30T14:01:58.127,,,5,,CC BY-SA 3.0,3597,,10399,
10401,2,,2015-09-30T15:04:48.180,1,,1156,2015-10-01T13:40:48.347,2015-10-01T13:40:48.347,,,0,,CC BY-SA 3.0,1156,,6105,
10402,1,10404,2015-09-30T16:43:33.917,4,441,5837,,2015-09-30T19:03:53.313,Feed goldfish off-schedule or skip a day?,1,0,,CC BY-SA 3.0,,,,
10403,2,,2015-09-30T16:44:38.983,3,,5727,,2015-09-30T16:44:38.983,,,0,,CC BY-SA 3.0,,,10399,
10404,2,,2015-09-30T19:03:53.313,4,,495,,2015-09-30T19:03:53.313,,,0,,CC BY-SA 3.0,,,10402,
10405,2,,2015-09-30T19:14:53.190,3,,495,,2015-09-30T19:14:53.190,,,1,,CC BY-SA 3.0,,,10354,
10406,2,,2015-10-01T00:44:13.380,5,,224,2015-10-01T00:51:28.963,2015-10-01T00:51:28.963,,,0,,CC BY-SA 3.0,224,,10391,
10407,2,,2015-10-01T04:57:58.080,3,,5826,,2015-10-01T04:57:58.080,,,0,,CC BY-SA 3.0,,,10389,
10408,2,,2015-10-01T12:44:30.840,8,,5831,,2015-10-01T12:44:30.840,,,1,,CC BY-SA 3.0,,,6105,
10409,1,10417,2015-10-01T13:08:01.420,3,187,5842,,2015-10-02T14:17:39.540,Cat sisters that don't get along,2,3,,CC BY-SA 3.0,,,,
10411,2,,2015-10-01T16:11:41.267,2,,1436,2015-10-02T14:17:39.540,2015-10-02T14:17:39.540,,,1,,CC BY-SA 3.0,1436,,10409,
10412,1,,2015-10-02T04:29:42.953,1,85,5844,,2015-10-02T20:47:25.753,8 mo/2.5 lb Yorkie SCREAMS when scolded,1,2,,CC BY-SA 3.0,,,,
10414,1,10423,2015-10-02T06:17:25.203,8,2837,5736,,2018-04-17T06:12:40.903,Do cats play wheels like hamsters?,5,1,,CC BY-SA 3.0,,,,
10416,2,,2015-10-02T13:09:58.890,0,,5831,,2015-10-02T13:09:58.890,,,0,,CC BY-SA 3.0,,,10414,
10417,2,,2015-10-02T13:24:04.273,3,,5831,,2015-10-02T13:24:04.273,,,0,,CC BY-SA 3.0,,,10409,
10418,1,,2015-10-02T13:27:52.317,4,19442,5303,2015-10-02T22:21:48.133,2017-09-11T18:05:24.667,Is it safe to wear a Thunder Shirt for an extended period of time?,2,4,,CC BY-SA 3.0,5303,,,
10419,2,,2015-10-02T13:59:12.363,0,,5831,,2015-10-02T13:59:12.363,,,1,,CC BY-SA 3.0,,,10383,
10420,2,,2015-10-02T17:51:28.620,0,,1156,2015-10-03T02:07:42.150,2015-10-03T02:07:42.150,,,0,,CC BY-SA 3.0,1156,,10414,
10421,2,,2015-10-02T18:54:00.053,1,,5849,,2015-10-02T18:54:00.053,,,0,,CC BY-SA 3.0,,,728,
